	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
81	2.316152687739667	0.048753537819585795	0.00718471249005393	poly	930	-2.8874673662832686	-2.6813503766613396	-5.356504834517823	-3.2299838973777657	-3.083253335937632	-3.447711962155566	0.972101837969957	54
82	2.3360441406204457	0.0028398975840475786	0.1682795801476952	rbf	905	-3.4083166594140426	-3.4416334728292757	-5.45232789525975	-4.0196343923390785	-3.829532690501925	-4.030289022068814	0.7477935755570359	129
83	6.53686047754562	0.9859888151287804	0.012390392993978264	rbf	633	-2.932221231404355	-2.8949890311928677	-5.315412746388821	-3.431899642826576	-3.3689207903374307	-3.58868868843001	0.8906879860839787	71
84	1.9643732747602154	1.2651431159939075	0.02437442392631996	poly	878	-3.296598278068401	-3.1348655242037613	-5.458712880462348	-3.609696197807052	-3.545062217404472	-3.808987019589207	0.8423717186452152	93
85	0.9385706002415828	0.42629038835954014	0.5054468348577008	rbf	568	-3.372179185485037	-3.3861081987966806	-5.430351301225788	-3.9631627762789243	-3.7802800931142913	-3.9864163109801445	0.7570519399800245	111
86	4.759830814274017	4.525637401257857	0.0005985538956792478	rbf	833	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	178
87	0.3689863040163876	0.9174595452720549	0.00013846881140012386	rbf	907	-3.1753450280278086	-3.1396029163917816	-5.3798790004941255	-3.7104047529636777	-3.5479680506180933	-3.7906399496990972	0.8238258502065473	91
88	3.851498301842927	0.8688556531511129	0.000347471474476659	rbf	674	-2.593954245172112	-2.5433508001167087	-5.296531156192142	-3.144598353537758	-3.0414717611295345	-3.3239812632296513	1.0144226233997966	21
89	0.2990070720155443	1.7027485725136926	0.030594556308760276	rbf	603	-3.7231706579593395	-3.5340534004458357	-5.69286439455969	-3.967858150726855	-3.9223580331598846	-4.1680609273703215	0.7778649720311792	171
90	2.9382000049533548	1.704715101958558	0.3122523747235111	poly	707	-3.710742471490465	-3.4891194881144503	-5.702586434885643	-3.8829537657749023	-3.8818719250204796	-4.1334548170571885	0.7977559157469527	165
91	0.3641994432554421	3.2407734497216136	0.012048191140335885	rbf	792	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.658843188405783	0.16492165431815523	192
92	0.610622189633478	2.33981471496521	0.42179893674002805	rbf	843	-5.243564869916578	-4.84789992240879	-6.377512214158339	-4.990732715930124	-5.160293401544753	-5.324000624791717	0.5442234857890363	176
93	0.263786503074306	0.36331715462517	9.56113902576956	rbf	616	-3.4113840401570803	-3.438329329898005	-5.454470897929594	-4.017467379375509	-3.8287200881413206	-4.030074347100301	0.7486718731914221	128
94	0.6262592509997543	0.0010478235584960665	0.024373828689228508	rbf	606	-3.380156040041592	-3.4040788925339935	-5.463409109501533	-3.984108632007707	-3.8248387556490817	-4.011318285946782	0.7630449792650318	118
