	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
57	0.0027645139887526255	0.001170873484855368	109	-2.443989749647896	-2.2894266325859873	-5.268406461733505	-2.878767263735847	-2.729916005909944	-3.122101222722636	1.0929619372936037	65
58	0.009286648725761334	0.0019579432275984737	227	-2.3999424399000455	-2.24939955468866	-5.28772732513881	-2.8343781150322096	-2.6679214316982467	-3.0878737732915944	1.118594135713627	3
59	0.0024977776166548882	0.009525977654523628	111	-2.4327482302521317	-2.2699754536536187	-5.2680227678846885	-2.8794225148307264	-2.7171864869021958	-3.1134710907046723	1.09806936531219	55
60	0.6010932836201187	0.8555712985142641	169	-3.0168346054896586	-3.0212110197280375	-5.361107693171127	-3.5751625487642578	-3.456199410038863	-3.6861030554383887	0.8672722405177186	120
61	0.04257220475060494	0.001628797438229091	417	-2.431703131386315	-2.2627335145052654	-5.3185078568245485	-2.9340102234939587	-2.6725198125778062	-3.1238949077575784	1.1204329579750085	71
62	0.5463102268939567	0.02263736612236597	323	-2.4692676117225236	-2.323033835139962	-5.290087892299087	-2.949385569462769	-2.7774074542417675	-3.161836472573222	1.0867949809893234	102
63	0.18868759941060792	0.010858304235750078	278	-2.4290827577330787	-2.2541035996740533	-5.291807820607896	-2.8710128122513874	-2.716052273849921	-3.112411852823267	1.1107450568559538	50
64	0.37840103824654275	0.0011765634040851142	311	-2.446762570962991	-2.2524065486381057	-5.280340615717315	-2.9084657234864815	-2.72538340319824	-3.1226717724006265	1.1021317457902182	67
65	0.04111594938354168	0.021405150386673163	491	-2.3641488461691518	-2.238794180565586	-5.298964795951852	-3.1111786460918114	-2.6973072655925767	-3.1420787468741955	1.1200028440712033	95
66	0.0012300562599876716	0.09703052553531101	431	-2.437295979010312	-2.2352607092423655	-5.302747131758968	-2.9312842773534187	-2.6567510803992778	-3.1126678355528687	1.1192120278477775	51
67	0.15339920524107623	0.0034622431896753412	225	-2.407481367411087	-2.2247722648355364	-5.280423589604839	-2.876603723921719	-2.702068158344308	-3.0982698208234978	1.1142794401906915	23
68	0.0034348854798818473	0.034610032884275714	178	-2.427524556109453	-2.208398176111996	-5.263958656700999	-2.864781212948055	-2.7061105420565035	-3.094154628785401	1.108169666066115	15
69	0.08348884782885597	0.03206294331519389	469	-2.393356336163512	-2.238379126219989	-5.296935848477421	-2.9809125340013107	-2.7149540252076245	-3.124907574013972	1.116028961196293	73
70	0.002973560448608264	0.003704383694139225	453	-2.370864591332084	-2.2710994837469567	-5.336905246149653	-3.0137012084821633	-2.696579995393432	-3.137830105020858	1.1300884202198063	93
71	0.013116406204067031	0.004068351294377537	307	-2.4287099613562515	-2.165765963610726	-5.293398780228477	-2.8604564663965646	-2.696134436755582	-3.0888931216695203	1.1273236841096708	5
72	0.004084858938349887	0.025481399517457044	368	-2.4146184996488604	-2.247144471425314	-5.290018711356516	-2.887963053071309	-2.695367893075533	-3.1070225257155064	1.113708448312707	36
73	0.012346702925181042	0.0048681823946158664	399	-2.4083115319245274	-2.2374896938312983	-5.282893980102654	-2.9227145915165886	-2.706412006754682	-3.1115643608259496	1.111130599503557	48
74	0.0050285558520563765	0.6007018347614096	221	-2.396633516603125	-2.2303286621215976	-5.277352550242947	-2.8629578701561837	-2.7047985757806674	-3.094414234980904	1.1139240465233167	16
75	0.001422035154576705	0.001012695966383118	347	-2.411555386528695	-2.228284529754611	-5.300059502659583	-2.898330333496319	-2.713683868536746	-3.110382724195191	1.1192388007153256	43
76	0.057492237583088135	0.16651492858574482	257	-2.445736892491288	-2.2661102095927124	-5.283983596427307	-2.891107879791122	-2.7254604018425668	-3.122479796028999	1.1022346273077963	66
77	0.032500615847465976	0.005193687946128261	168	-2.3996844236818218	-2.2228777429045428	-5.248798441261128	-2.864141483398241	-2.709573404064424	-3.0890150990620313	1.103139059948172	6
78	0.06068219540130134	0.007072629202458361	496	-2.4219916412361666	-2.197536926759491	-5.324940479987011	-3.2056217539904135	-2.695801104178407	-3.169178381230298	1.1291677937979234	105
79	0.38381235869318225	0.013904637606178464	116	-2.459747816904405	-2.3332977641905974	-5.2670466951115555	-2.9114866586657944	-2.7540596379373667	-3.1451277145619434	1.0806364805988014	97
80	0.7514202690495059	0.6644073163425982	193	-3.0102630874877074	-3.0155381134159738	-5.360223106710181	-3.5665472436225536	-3.4494616087985865	-3.6804066320070006	0.8693935207978655	119
81	0.005968216260475183	0.06307563702040792	306	-2.4187949731622496	-2.2234671745723804	-5.296375320726424	-2.871698974338931	-2.699394542408678	-3.101946197041733	1.119732270205023	25
82	0.8330394668921454	0.2622836758598444	442	-2.806176518453017	-2.8208320467789822	-5.3401562498766975	-3.3103908745136335	-3.2124901980930103	-3.498009177543068	0.9431255320453051	117
83	0.006173333231997682	0.0035174430619813036	115	-2.4160973110652613	-2.270623021859041	-5.259849209956731	-2.874481352542876	-2.726458701232097	-3.1095019193312012	1.0964012038879134	41
84	0.008107487136334232	0.005344493805053174	298	-2.4326761284218064	-2.2723072299824816	-5.293225250087693	-2.8674252299201455	-2.694613394469309	-3.1120494465762873	1.109805104200465	49
