	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_lambda	param_model_conifg__max_depth	param_selector_estimator_config__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
38	0.9873652804867398	2.0858114371463796	0.016151331600198715	3.682119242807681	343	0.0006462339825382735	9	569	-2.6306787	-2.5707042	-5.2270126	-3.348535	-2.7168138	-3.2987487	1.1220177	237
39	0.934635705157711	2.1268799536736993	0.16271087751617216	3.6511507137755257	340	0.5294423907993486	6	695	-2.5361004	-2.5149822	-5.2407775	-3.0465553	-2.7705276	-3.221789	1.1489563	64
40	0.7059306637159228	4.420881754559657	0.02260568518648303	3.4855843286441597	380	0.9176076719588924	6	500	-2.6916656	-2.6742904	-5.2186074	-3.222169	-2.9612637	-3.3535995	1.0664278	275
41	0.6787219701660523	0.43277156537271855	0.06750773248708787	9.6645883624827	99	0.003672322412014961	8	658	-2.487487	-2.3314962	-5.234468	-2.9516606	-2.702152	-3.1414528	1.1930444	2
42	0.69444466671262	3.522688333151084	0.020308542969911688	1.1105936499681988	50	0.0036123649197399746	5	619	-2.8934383	-2.8289735	-5.2716537	-3.489615	-3.2268538	-3.542107	1.0028462	291
43	0.9566933750216877	4.133249347136655	0.062062647636852174	4.58742061878279	264	0.29938741828356247	5	895	-2.6307437	-2.6042898	-5.257681	-3.1236794	-2.805895	-3.2844577	1.1223248	204
44	0.8870545741653395	0.579157985491795	0.024460244401053405	5.3732985038872565	360	0.00047527125772501227	10	666	-2.5695918	-2.3023117	-5.2288465	-2.98958	-2.7322106	-3.164508	1.1807077	10
45	0.7038284372514483	0.37012785226005684	0.03291504647207298	7.141452336979253	304	0.0002595579416508354	2	715	-2.5345442	-2.3918526	-5.211457	-3.0247233	-2.7592385	-3.184363	1.1581949	17
46	0.9740698745377079	1.6486308414883595	0.1451409187155974	5.718727787370591	237	0.14856849683485204	9	543	-2.638663	-2.495173	-5.24906	-3.334587	-2.7905846	-3.3016136	1.1340895	239
47	0.8245272934699032	3.268398841493916	0.10209258163204561	5.2964818484028955	139	0.6471509293454213	7	602	-2.55209	-2.5231864	-5.2321563	-3.2329388	-2.8359852	-3.2752712	1.1305735	180
