	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
38	0.002537261611459781	0.010348805378385954	-26965.990962877728	-226.0722231378053	-2.6273664430194623	-179.0352616663348	-0.94802260342198	-5474.934767345661	10745.913503777587	101
39	0.009087273131627379	0.0077180981613993145	-25352.432455747996	-226.02672243718237	-2.6145782040127816	-178.99182483972444	-0.8307725082480932	-5152.179270747432	10100.536707645628	84
40	0.003082700072440592	0.016815913076835276	-26929.26029102908	-226.06517694642247	-2.6253192744787093	-179.02973773930154	-0.930556847798436	-5467.582216367416	10731.224983456174	99
41	0.02107934421689857	0.19464516971874074	-17905.251073711657	-225.79278176826307	-2.5602015010229113	-179.07384712742873	-0.5552839527969817	-3662.6466376122335	7121.884171180926	60
42	0.22528447401369647	0.034935512819033024	-6699.591871997411	-225.73969690521668	-2.5347528698842097	-179.02888600125718	-0.415741845396143	-1421.462189923833	2640.635295341391	27
43	0.0229516335919301	0.19908186616467924	-17013.107544331586	-225.77851210170178	-2.5572543052296264	-179.0799496671394	-0.5445480014588715	-3484.213561681423	6765.059644954364	59
44	0.4180870730813556	0.09859927472103723	-1598.6246786953482	-225.9163439071399	-2.4873531951651606	-179.40161744656854	-0.34653555200953	-401.3553057592463	605.5410634842092	10
45	0.23163769489242636	0.5947886633510258	-199.31948734274292	-226.191553214265	-2.4497959904648474	-179.77369664885435	-0.34191656943603804	-121.61528995315265	99.26145620757158	5
46	0.0013185819320254328	0.38631950322452974	-28336.71719012387	-226.0105743421144	-2.6155365500485277	-179.02564368559504	-0.877793324207883	-5749.049347605168	11294.200615177939	120
47	0.006561972185260496	0.02544038671605283	-25826.36549894971	-226.02991940975843	-2.6156583830949773	-178.9979553710668	-0.8554640368979421	-5246.972899230105	10290.09882581355	89
48	0.22585259705374372	0.13149447096812086	-4043.475011870381	-225.88577501821322	-2.5005058055362843	-179.23181877474218	-0.3684024169828027	-890.292302777171	1579.224054158579	18
49	0.0027208814023874732	0.08832875511239692	-26727.18354339133	-226.04599394906788	-2.6196766786083767	-179.02243705873664	-0.905881532864283	-5427.155506522122	10650.402895758822	97
50	0.0016017229896728702	0.011346795536115372	-27181.857735315338	-226.07912932172087	-2.629513387555627	-179.04180807286875	-0.9698629377249758	-5518.115609807042	10832.253377055664	107
51	0.2519391211301809	0.018346101808614387	-6467.53009641746	-225.63759800326878	-2.53908905924947	-178.97477067662973	-0.4180503333788314	-1375.0199208979975	2547.881376738122	25
52	0.059171895127924194	0.14163318332713004	-11637.623492676046	-225.7249797231766	-2.5406364250075293	-179.05161856919975	-0.47758169074407175	-2409.083661816835	4615.1679934889125	43
53	0.26675066475784026	0.17650056360237415	-2224.8366786114616	-225.91102789868913	-2.4826238960211073	-179.46782566773925	-0.35382234937913976	-526.6103956846581	853.9972463500022	13
54	0.0010497912956349033	0.01743976397115685	-27324.0146279172	-226.082734832546	-2.6305543159027414	-179.0457076738872	-0.9823971088897119	-5546.551204369685	10889.11201821806	113
55	0.023346226948924284	0.0014586765169147654	-22855.53371248297	-225.9548825164423	-2.5979446268371507	-178.9318254649094	-0.7062861911320624	-4652.744930256458	9101.849524218287	74
56	0.03976961283250623	0.0624456499064882	-17960.604369870376	-225.80505066629934	-2.564998280718457	-178.97755100152793	-0.5493114922543635	-3673.700256262235	7144.032044053681	61
57	0.28018936420158946	0.605805170769007	-112.36966080231547	-226.2413254557848	-2.4486057242881	-179.83927654510816	-0.33190908625900317	-104.24615552275108	91.45932924349725	4
58	0.002391001440633527	0.004794552669337795	-26986.958291045652	-226.07458247451507	-2.6282505784040002	-179.03607569192522	-0.9541041505462441	-5479.130260788208	10754.299114126112	102
59	0.0885755294748095	0.0024624095632445444	-15844.649624316287	-225.73454904358098	-2.5664887411291626	-178.85635206635018	-0.5226317001758309	-3250.465929173505	6297.749288040484	54
60	0.004591796521596642	0.0499210249373267	-26190.139043324813	-226.0349331756356	-2.616938112346971	-179.008099404189	-0.8760837804997286	-5319.735019559497	10435.598909728224	92
61	0.0031682116785561095	0.20459620093280073	-27727.74357892551	-225.98806366402033	-2.6100417495331083	-179.0119122225129	-0.8285724430414362	-5627.236433800923	11050.62837975876	117
62	0.3401839536198578	0.001257424061085266	-6521.133029101849	-225.54983889850135	-2.542592427437363	-178.9341197693968	-0.41115526085844584	-1385.7141470916088	2569.3210884925857	26
63	0.037459495598682224	0.22614530620922324	-12863.441319910906	-225.73103903489897	-2.5419742963266687	-179.06784561226277	-0.49137212587691353	-2654.254710196054	5105.405150547749	47
64	0.759974637195934	0.00645990891688964	-1942.6446816208331	-225.63619222925968	-2.526375059499069	-179.14571065643878	-0.3641753247598731	-470.0634269781581	741.9004817632059	12
65	0.0031591158302996347	0.3890336393933337	-27297.55690524339	-225.97599105440995	-2.5983042908319267	-178.99452062327094	-0.7500699215094606	-5541.175158226682	10878.571724495776	111
66	0.48522758601658617	0.003833187463188158	-4106.519634508119	-225.5903734971489	-2.53557617843881	-179.01264134625717	-0.38896693438168767	-902.809438492869	1604.4389810933808	19
67	0.02015514537941078	0.13328650100302586	-20610.632147280656	-225.82798864139164	-2.5697570124386058	-179.01393592776526	-0.58869275980541	-4203.726504324411	8203.95789987542	69
68	0.3143073978837393	0.0031414204053445767	-6911.787118332403	-225.56598241575045	-2.54273673826359	-178.93296228331886	-0.41395507432568446	-1463.8485509688123	2725.4886505932063	28
69	0.0921466556534323	0.24352404813234524	-8179.318440622789	-225.8695996397645	-2.514183116685104	-179.13763762485166	-0.3986211811131052	-1717.447696437041	3232.2200126971047	33
70	0.04207158013923854	0.003066288084656188	-20457.55869413866	-225.86867499517345	-2.5834577967378234	-178.887962243432	-0.6163542798330037	-4173.103028690767	8142.736492105274	68
71	0.0012733878611488098	0.006787645817233583	-27257.321584369314	-226.0820984787809	-2.6306052224160013	-179.0439646267256	-0.9792717282313973	-5533.211504885095	10862.436281979659	109
72	0.243582675667691	0.001355970966762103	-8757.239574688252	-225.57417138311914	-2.5482096600642983	-178.89310912991692	-0.4333265857005515	-1832.9376782894105	3463.3462269445413	35
73	0.0010574833750821818	0.011703163510013562	-27320.75893366615	-226.08320835055156	-2.6308412838627895	-179.04553643879913	-0.9835102304459484	-5545.9004059939625	10887.809614016163	112
74	0.0015415430619761701	0.0027645139887526255	-27174.252458502822	-226.0808428695973	-2.630278013978965	-179.04207808553534	-0.9738068018522648	-5516.595892854757	10829.210700074469	106
75	0.001170873484855368	0.03549356703742122	-27457.813809751504	-226.07996483440786	-2.6292987876680725	-179.0442349961399	-0.9733222287561368	-5573.308126119696	10942.631298885788	115
76	0.11434275458061949	0.01826499606003336	-12562.362161454414	-225.69328760535907	-2.5540142218742794	-178.91409859925983	-0.4799087382530758	-2594.000694123832	4985.011525323001	46
77	0.0024977776166548882	0.009525977654523628	-26965.70738527908	-226.0727296362045	-2.6275420693879554	-179.0355455787564	-0.9494370337919654	-5474.878527919445	10745.799837352282	100
78	0.055465740833925234	0.6010932836201187	-8272.301370649137	-225.92146680706747	-2.496033696105681	-179.33737966760475	-0.3850051005899112	-1736.0882511841005	3269.3781265148777	34
79	0.8555712985142641	0.005173132554798495	-1663.761539175953	-225.65300259632434	-2.524897019835312	-179.1660106930233	-0.3601984191637951	-414.29312958085995	631.3374240400882	11
80	0.0010746217116970103	0.2843891093429288	-27346.716018129955	-226.05121412448676	-2.61989643618001	-179.03751593428865	-0.9247898722475617	-5551.069886899431	10898.203098058411	114
81	0.5463102268939567	0.02263736612236597	-2454.437552761995	-225.74506344169455	-2.5210893564841643	-179.1590366841845	-0.3674380252451899	-572.4460360539207	945.3948026549759	14
82	0.19011998348252948	0.36221131095926806	-1406.9318225470884	-225.9936051922444	-2.4726790038909217	-179.5746367852509	-0.3602805082700365	-363.06660480734894	529.8484234895556	9
83	0.06323389760249437	0.37840103824654275	-9374.608608138455	-225.88630252126808	-2.5160847691661026	-179.17514976955934	-0.40114418294769627	-1956.5174578762792	3710.16491785665	37
84	0.0011765634040851142	0.006343926535034041	-27276.497379686625	-226.0828323179518	-2.6308523427830486	-179.04464704518114	-0.9817335733585842	-5537.04748899318	10870.105916182347	110
85	0.006591342447860372	0.002271838461403686	-25933.172417381687	-226.0477252765369	-2.620094505120155	-179.00753483672773	-0.8757636722962472	-5268.3447071344735	10332.81472559317	91
86	0.49030734655438185	0.0012300562599876716	-4361.259947012326	-225.5563302884064	-2.5367037855999586	-178.99639811511133	-0.39063708316055845	-953.748003256921	1706.1848676486331	22
87	0.09703052553531101	0.00162463100315644	-15462.900297279322	-225.71695272343865	-2.565017337695946	-178.84846569919011	-0.5141179275222654	-3174.1089701934334	6145.069382689666	53
88	0.011636786631838125	0.01718570854109541	-25190.988495881767	-225.99986627452586	-2.6079921389507397	-178.9742429924305	-0.7909112590898779	-5119.8723017093525	10035.970851063377	83
89	0.0034348854798818473	0.034610032884275714	-27014.308789312727	-226.0545984288339	-2.622300491124758	-179.02169524457386	-0.9121299872962018	-5484.583902692912	10765.247174061798	104
90	0.03806233281036358	0.008642203994372356	-21202.10203199405	-225.87188271768778	-2.5833683736806674	-178.9081972238767	-0.6208231484232362	-4322.017260691545	8440.533133353105	71
91	0.150500131268934	0.002973560448608264	-12003.667069814697	-225.63737856863693	-2.555681075988377	-178.86526493120965	-0.46992582203629674	-2482.2390640425137	4761.583371728417	45
92	0.003704383694139225	0.011150941041595955	-26705.020890246426	-226.06275799390568	-2.624556874824069	-179.02605016358046	-0.9213417422906724	-5422.731119404206	10641.534092564685	95
93	0.013116406204067031	0.004068351294377537	-24584.450338618848	-226.00595994567485	-2.6090711515037213	-178.97157696258202	-0.7886041695913412	-4998.56511016964	9793.365607363288	82
94	0.5177138549606727	0.27950477066788787	-90.98488609649952	-226.19531551664986	-2.447725604967331	-179.8263719635098	-0.33099782816233864	-99.95705940195776	91.46488573435737	3
95	0.0020689015317830284	0.012346702925181042	-27082.671653932644	-226.07530880373596	-2.6282970087262076	-179.03851112665248	-0.9580403999022662	-5498.274362254332	10792.582376439053	105
96	0.0048681823946158664	0.021507779922903023	-26721.420975570596	-226.0472451075265	-2.620271045961668	-179.0138903388464	-0.8876058185574105	-5425.997997576297	10648.10047462714	96
97	0.006551005704266542	0.03037101101245458	-25729.25881609046	-226.02763627386707	-2.6148682871136035	-178.99717242500148	-0.8516653405880344	-5227.550031683406	10251.258445669668	88
98	0.5316103824008387	0.013490581406570225	-2829.129804387531	-225.6664966036429	-2.5277460308087454	-179.0771812136729	-0.3750555570529274	-647.3552567585416	1094.6809436997344	15
99	0.0832984163970371	0.057492237583088135	-11960.013384333242	-225.76109308382098	-2.5498271685207783	-178.98452294301333	-0.4845441914191197	-2473.5586743440035	4744.10092311121	44
100	0.16651492858574482	0.0015211580488552153	-11466.264503939654	-225.62456918015846	-2.5546721938142776	-178.8636422824969	-0.4629507319804053	-2374.7540676656204	4546.665649775803	42
101	0.1586316197843954	0.6244944307912544	-538.9958129044697	-226.10824739511867	-2.4526963851781343	-179.68748559718966	-0.35931196449466546	-189.52071084929014	197.15205500802014	7
102	0.06068219540130134	0.007072629202458361	-18053.370126847516	-225.79718396148502	-2.5726026421369386	-178.87978236934612	-0.5595086377625423	-3692.235840891649	7181.143846063602	62
103	0.09690400511162188	0.12693015041634095	-9235.183145629659	-225.80196716336437	-2.5300010590764885	-179.0747093068133	-0.4369416015395301	-1928.6053529520905	3654.4240467645873	36
104	0.08695876071751979	0.002716863282921584	-15959.257304776578	-225.73749855844216	-2.5667427408666477	-178.85738028329564	-0.5241522694696846	-3273.3886157257307	6343.587042295417	55
105	0.7514202690495059	0.6644073163425982	-38.00225529576984	-226.4368031121734	-2.449892521329961	-180.17648602773235	-0.3052218531958004	-89.47413176204027	95.03615858126706	2
106	0.01796580988220415	0.056721621004807446	-23052.823320614596	-225.9394739241333	-2.5872558234770824	-178.98240410540834	-0.6656371680381351	-4692.19961832713	9180.763228012667	75
107	0.0013094002439743957	0.8330394668921454	-27660.449940802402	-225.97904856661668	-2.603771141087884	-178.99255191665645	-0.7885000229358771	-5613.76276248994	11023.719348980465	116
108	0.2622836758598444	0.07592455888123874	-4134.405769233931	-225.83862101305778	-2.511025180344115	-179.1635406305378	-0.3785863859114204	-908.4595084887563	1615.5449097728053	20
109	0.1771857962826127	0.0035932382001069786	-10719.665340039171	-225.6143517569336	-2.5526305389280224	-178.87730649934915	-0.4559178515931347	-2225.4331093371957	4248.090583592797	41
110	0.008107487136334232	0.005344493805053174	-25603.7525632654	-226.0349869935157	-2.6167464560755893	-178.9980598000887	-0.8492530703247079	-5202.450321917081	10201.05718296093	87
111	0.057659868605298835	0.0018685693509252047	-18609.012679544838	-225.81788017094502	-2.5764120483608113	-178.86991898759854	-0.575147791129784	-3803.370407708574	7403.380521733455	64
112	0.44243460729674877	0.023210005284326412	-3381.8263189063778	-225.72926100774606	-2.524554160188884	-179.1071160467326	-0.37922632415828655	-757.9132952890408	1315.1141403580443	16
113	0.02061026601756714	0.0020386495902317307	-23287.287938268364	-225.96776762311234	-2.6005248771144807	-178.94181470045575	-0.7240356796847138	-4739.104416229746	9274.538425950783	76
114	0.10552919400655895	0.2590019082171417	-6948.162767545507	-225.9115147126892	-2.5062302759685204	-179.2086952002732	-0.38673324063291525	-1471.2351881950142	2739.9802608434065	29
115	0.07241755842025249	0.005187922446028442	-16966.124119977598	-225.7620556525006	-2.5694585295979357	-178.8602631336168	-0.5409731946762183	-3474.7713740975973	6746.290144034941	58
116	0.2090851956345935	0.0026938435822354517	-9849.723963637824	-225.5928337670956	-2.549986336080872	-178.87441991108633	-0.4433943188884066	-2051.436919594195	3900.204863036429	38
117	0.2779552607186813	0.05194508859549886	-4539.562500864504	-225.7784633247228	-2.523141164067727	-179.10916497577998	-0.388563000959422	-989.4723666660068	1777.380792175902	23
118	0.007159413742846888	0.03282807897245643	-25543.640417606308	-226.02129069260033	-2.6131286351590566	-178.99260799298833	-0.8388351225395277	-5190.4212560099195	10177.016588562885	86
119	0.07207415295014451	0.005806789585351747	-16959.72247534068	-225.7616302970653	-2.5692566832948303	-178.861839454901	-0.540455921087145	-3473.4911315394056	6743.729680238694	57
