	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
42	0.0033659909927206085	0.014390227698142655	208	-32159.97833500274	-225.0346097198443	-2.5662070403764807	-178.6517178092986	-0.581595921242809	-6513.362493098701	12823.629093285888	101
43	0.0014586765169147654	0.03976961283250623	209	-33679.699627201386	-225.04434069867915	-2.566824826665108	-178.63458994982693	-0.5921592149117391	-6817.307508378294	13431.50267744308	108
44	0.01557671174496083	0.054114778481869706	155	-13821.822025035925	-225.67628232916508	-2.561145815145575	-178.9147148109886	-0.6401056607680948	-2845.9228547303983	5488.703432417697	62
45	0.002391001440633527	0.004794552669337795	237	-45848.30432042773	-225.1852623443287	-2.568661695544395	-178.488226974683	-0.5743792675036674	-9251.024170141956	18298.865218659204	120
46	0.02090966666516445	0.22789039383421245	241	-18192.841138715386	-225.2526775101227	-2.5578817259669884	-178.49000156487287	-0.48770420987395335	-3719.9258807452447	7237.02743033826	70
47	0.017222812718648544	0.001139182823628078	246	-28529.25252719518	-224.98738517625875	-2.5640066750835473	-178.38016362212713	-0.5363301143199881	-5787.144082556594	11371.416026750283	93
48	0.3401839536198578	0.001257424061085266	168	-455.16910152226154	-225.4276036641687	-2.535167609954947	-179.27317663159226	-0.4615294955932565	-172.5733157847141	168.06801052762358	28
49	0.22614530620922324	0.759974637195934	193	-60.41173573509724	-226.2472621291562	-2.4532324594750676	-179.87640472538754	-0.3241958245411281	-93.86256617473144	92.89579023863402	7
50	0.0059849260859741555	0.036118532655751906	198	-27648.667430364294	-225.13340847291641	-2.561623964108634	-178.82130478727086	-0.6315301340934347	-5611.163059544537	11019.12632963526	92
51	0.48522758601658617	0.003833187463188158	235	-988.5357895276717	-225.48417577727068	-2.536091432938999	-179.13452601490053	-0.40096802960327643	-279.21831015647706	366.14957818234865	33
52	0.4878436018122578	0.6974546720592854	227	-37.79002367669199	-226.41862250380527	-2.448456025488938	-180.12063018714397	-0.30466450393804856	-89.41647937941363	95.04364656234806	3
53	0.0031414204053445767	0.0921466556534323	177	-29460.20684792966	-225.3363456720837	-2.5595115634629746	-178.74566071890783	-0.6903162144167878	-5973.507736419707	11743.70084466574	97
54	0.04207158013923854	0.003066288084656188	250	-18583.445844570317	-224.90495959052774	-2.5602911258475425	-178.4162936547865	-0.5146475200141294	-3797.9684072922983	7393.295081068636	71
55	0.02330664999404121	0.013889080744995152	204	-16616.819087636213	-225.01792624700485	-2.5579536689503044	-178.8661696405326	-0.5679179908133555	-3404.7658110367033	6606.650565765399	67
56	0.001355970966762103	0.0010574833750821818	165	-21864.36910688188	-225.53737846749203	-2.5621490421969586	-178.88158697474677	-0.6718884752347156	-4454.40442196831	8705.45708641428	79
57	0.35414617019075423	0.07598872771651811	198	-341.73053919582395	-225.8801950031072	-2.5131032913879165	-179.49468400987834	-0.37081758184760694	-149.997867816409	132.30995196734375	21
58	0.001170873484855368	0.03549356703742122	206	-32202.57500940843	-225.0566302335606	-2.5662480273461634	-178.83835918750125	-0.5861106565851075	-6521.924471502685	12840.64627463378	102
59	0.0019579432275984737	0.047246039144780615	155	-21791.899073522924	-225.7553647123558	-2.564506712424597	-178.8778507500912	-0.6945221515147165	-4439.9582635698625	8676.447293087636	78
60	0.009525977654523628	0.055465740833925234	182	-22826.250568825308	-225.13538345591576	-2.5574165885520714	-178.75580049253577	-0.6981106864928988	-4646.6794560097605	9090.238850559577	81
61	0.8555712985142641	0.005173132554798495	243	-268.1923339267024	-225.75493271422295	-2.524602145743979	-179.38587718040066	-0.3734277145839472	-135.2462347363308	112.80115563779995	18
62	0.2843891093429288	0.5463102268939567	202	-51.811657460649926	-226.24466670343676	-2.4542659401476095	-179.88268835201592	-0.32900321340025784	-92.1444563339301	93.57564440425622	6
63	0.0020755842635199143	0.18868759941060792	208	-32638.801217697164	-225.04880056187935	-2.5650265582968235	-178.64535183942303	-0.5757341406981663	-6609.127226159493	13015.153472055072	103
64	0.003583786680562639	0.4968180461870261	212	-26084.16639412032	-225.40100420407776	-2.561065801943181	-178.61844782289427	-0.5537004982284369	-5298.2601224894925	10393.350295997774	90
65	0.015081415709580374	0.04111594938354168	174	-21173.405271554322	-225.30830531690395	-2.556192746977256	-178.77225621331644	-0.6878096890840084	-4316.145967104121	8429.119065548646	77
66	0.49030734655438185	0.0012300562599876716	182	-350.9554826696716	-225.464462925724	-2.523985529427278	-179.25477786880433	-0.4311937865536506	-151.72598055603618	134.93623738615415	22
67	0.009048581102939301	0.15339920524107623	245	-32767.57003537493	-225.07017629595944	-2.5613752887534114	-178.40492580306977	-0.5277937244012405	-6634.826861297423	13066.686652455168	104
68	0.11381974211790825	0.03598347623609111	244	-6939.220050613252	-225.2914919366585	-2.5492280079753913	-178.69019316436567	-0.4562248659796485	-1469.2414377176462	2736.4983481623603	48
69	0.03806233281036358	0.008642203994372356	166	-8047.473664198682	-225.3489828353323	-2.5561613893920327	-178.9649337513277	-0.6076600652712235	-1690.9902804480007	3179.541138212011	51
70	0.10853826911159514	0.0494362355259857	247	-6805.395023963746	-225.21047153089305	-2.546364501779279	-178.6678782001358	-0.4476922186739829	-1442.4534860830456	2683.009123585422	46
71	0.013116406204067031	0.004068351294377537	229	-35935.5194243875	-225.1412919414765	-2.5654673439336935	-178.59423223204837	-0.5615274798258256	-7268.476388676958	14333.80900273768	110
72	0.004084858938349887	0.025481399517457044	162	-22865.875368843735	-225.57600676646155	-2.5630299448845593	-178.87018488927856	-0.659574542233081	-4654.708832997319	9106.037237630982	82
73	0.012346702925181042	0.0048681823946158664	193	-22977.33319875722	-225.10035890220777	-2.55967050439266	-178.80497852151143	-0.6297922653202062	-4676.885599790131	9150.674234170538	84
74	0.0050285558520563765	0.6007018347614096	200	-24133.555755036312	-225.21163977729358	-2.555435598982713	-178.77056678176962	-0.5500932004213769	-4908.128698078956	9613.142699741926	86
75	0.5316103824008387	0.013490581406570225	155	-164.24077194575034	-225.81811664240263	-2.5257960093423835	-179.4513139231848	-0.4032268933175291	-114.48784508279955	94.48897916784574	14
76	0.038961933480214476	0.03885351246520799	166	-7438.37894477223	-225.3794206935654	-2.5541828803502002	-178.97732553889202	-0.5756555043775495	-1569.1731058778828	2936.010754971354	49
77	0.1586316197843954	0.6244944307912544	227	-234.32300470391806	-226.12461187931615	-2.453489757178264	-179.69151649805312	-0.34525329265076216	-128.58757522622327	105.50921100211146	16
78	0.021307681852245252	0.38381235869318225	241	-15263.56588511132	-225.416410222013	-2.5540914530898937	-178.55942712068136	-0.46440531642531513	-3134.112043844706	6065.407732021623	64
79	0.001028703268773876	0.0027127976775577424	155	-22739.160494767682	-225.7636178716317	-2.564884834051894	-178.87554972585505	-0.7006578824956272	-4629.413041016343	9055.330664621168	80
80	0.006369898702591526	0.005968216260475183	205	-26992.466063801923	-225.0007533198353	-2.5622448597634606	-178.84732498247405	-0.5796369977556938	-5479.89120479235	10756.670532552545	91
81	0.0013094002439743957	0.8330394668921454	152	-19701.452085580553	-225.7515119978734	-2.5580169317077988	-178.88388962689442	-0.6484048869519385	-4021.8587818047963	7840.324535777094	74
82	0.13515248538791766	0.006173333231997682	159	-2245.594054440346	-225.42444369360828	-2.5492157424120343	-179.0889659380351	-0.5309743920899106	-530.6375308412983	862.288528234154	38
83	0.0035932382001069786	0.008107487136334232	249	-38779.789520759216	-224.93590006144805	-2.5684334483762346	-178.3489786962938	-0.546648605583016	-7837.237896314184	15471.541600437135	112
84	0.002415881151050773	0.10178731532890918	234	-45817.93889632533	-225.21415580357015	-2.5678391455815515	-178.5492734351171	-0.5788337561897521	-9244.969799693157	18286.709927753946	119
85	0.44243460729674877	0.023210005284326412	197	-389.16518467510406	-225.66554964148273	-2.525010695824312	-179.3594249538695	-0.3969468205165154	-159.42242335735943	146.61055383437426	27
86	0.001073917455725687	0.0059236683803447964	193	-33490.73565256667	-225.1923288468356	-2.5621003374472098	-178.79106519660795	-0.6535317200485791	-6779.586935733522	13355.88308031846	107
87	0.2590019082171417	0.07241755842025249	171	-688.6566679603991	-225.79617166947963	-2.5179108151279475	-179.3574467341615	-0.4042127446221342	-219.34648198475807	251.73125297955235	31
88	0.02968974573248787	0.19521176115189456	195	-10715.0579565135	-225.27704856309208	-2.551457685815948	-178.89718259833347	-0.49737768730027737	-2224.456204609608	4246.273676723725	57
89	0.2779552607186813	0.05194508859549886	183	-652.8201570087895	-225.68988008858707	-2.522250342849934	-179.25517002972958	-0.4102863696312935	-212.13954876791746	238.42528585625627	30
90	0.008524608406582541	0.0012951701566833815	168	-16158.2895041759	-225.47894826803292	-2.5586408628674966	-178.86533811471492	-0.6751346846006494	-3313.1735132212234	6423.201174258029	66
91	0.005806789585351747	0.31766353350777893	150	-17291.48498771493	-225.71221355484522	-2.5561702246744695	-178.8991846713906	-0.6055074093214639	-3539.8516127150324	6876.418598404755	69
92	0.43269437455591453	0.293884538870591	199	-42.507893283623424	-226.25210212749366	-2.4539346742057724	-179.88748472070012	-0.3331584945301145	-90.28691466011061	94.44992309517157	5
93	0.07411361975045049	0.006757535525455856	240	-11938.211544152864	-224.92431022008842	-2.5579371060191454	-178.51330154911977	-0.494329457913649	-2468.940284497201	4735.504808622643	59
94	0.1689102516311659	0.04009271893113108	187	-1969.832949338242	-225.37474612915048	-2.5372408044454633	-179.089546571797	-0.46397045574645496	-475.4596906598764	752.7025648727691	36
95	0.007244531572078178	0.041366626133118416	233	-38731.568895372846	-225.21460680417667	-2.5663959560201732	-178.58968424634708	-0.5490301784373754	-7827.697722511565	15452.202391272313	111
96	0.04430486541106975	0.0093052684959026	158	-7850.7595564570565	-225.5701779228383	-2.5549156906012223	-178.96019994179514	-0.6210111998109943	-1651.6931722424204	3100.8672821880364	50
97	0.1682970252389433	0.04565813053923338	198	-1982.0990970379266	-225.38519476304796	-2.537562368109338	-179.09984894483134	-0.44106437702711837	-477.9125534981884	757.5746381966288	37
98	0.05853407372624817	0.0099010441121905	216	-9428.731381090402	-225.28910123814254	-2.5565238223635123	-178.60674068849485	-0.5378231860680848	-1967.1443140050942	3731.8990894227018	55
99	0.002197087570881378	0.0014302050395009669	178	-30614.679622348434	-225.3370158517209	-2.561301321990177	-178.72697815620677	-0.7086524688245219	-6204.402714029436	12205.476396729822	98
100	0.00317158229877566	0.011177702403197572	223	-40936.42421827651	-225.08885257212958	-2.5662285833410454	-178.5421521432111	-0.5967111651647797	-8268.643632548072	16334.142398066355	115
101	0.04604181045964169	0.0697962887637489	162	-6905.880010278924	-225.43061870548271	-2.556351651000882	-178.9963316713704	-0.5338374143482965	-1462.6794299442251	2723.11911649043	47
102	0.07989078045521733	0.009377609635203272	209	-6569.713226536394	-225.0740860146067	-2.551088899581899	-178.74976152466618	-0.5133418275509659	-1395.3203009605602	2588.789476206157	45
103	0.06651456806295725	0.01776420136335032	236	-12926.115431203627	-225.17379402878134	-2.557307478555168	-178.60377389865522	-0.49339467351134125	-2666.5887402566264	5130.567062641545	60
104	0.01574921422691157	0.0029701450205553786	200	-23261.454737457236	-225.0125603246389	-2.560273852717631	-178.8164770681851	-0.609290547808729	-4733.690667850116	9264.326772295191	85
105	0.004516142398238243	0.003967546204614421	237	-43232.7747601297	-225.1813716970192	-2.568059682598986	-178.4914440807529	-0.5706968782672869	-8727.917266493669	17252.667545470824	117
106	0.1986036725064886	0.00250278087174795	184	-1885.321969349013	-225.13321526399724	-2.535875853667717	-178.9789492770087	-0.5115344891390086	-458.49630884656517	719.1758787965156	35
107	0.03684302580997595	0.0013413263580322346	213	-13738.28731062248	-225.3346124320327	-2.5601338742369384	-178.65159627872617	-0.5552599709726574	-2829.07778263569	5455.3612469058035	61
108	0.13151196289481037	0.10841221505606813	154	-1398.3937106572525	-225.75901114672283	-2.531770792073468	-179.20507734788842	-0.41879417030358157	-361.26167282284814	526.5060616678703	34
109	0.03525011026663165	0.0018771937450941458	152	-8958.843980559806	-225.61593520913294	-2.5566549410032198	-178.93595232853588	-0.6285386865974865	-1873.3162123450152	3543.9312879242084	54
110	0.0027596035362877133	0.002993807828933491	243	-40064.186364353154	-224.99323236578746	-2.5671613695617967	-178.33506236625175	-0.5617785881177753	-8094.128719808573	15985.286125862518	114
111	0.11075465060063061	0.0038142528264714527	237	-8544.15313084386	-225.16352187055702	-2.5547789593354926	-178.67572503477686	-0.48166097429128485	-1790.2057635365643	3378.1947761934025	52
112	0.0018607930990082204	0.03175368488550512	181	-30922.121926218446	-225.19956368955144	-2.5634779860827823	-178.7336380150288	-0.73195692902778	-6265.870112567627	12328.460169429942	99
113	0.7025497800849153	0.014315405728669751	172	-125.64133279453415	-225.84476950214537	-2.5140790795896986	-179.52850884795583	-0.38595252740006253	-106.78292855032502	91.6685227448194	12
114	0.5908507183383824	0.02441435245780778	234	-378.8738718833725	-225.77591673414807	-2.5198599286597685	-179.35916391097973	-0.3719707231981159	-157.38015663607166	143.42510560860367	26
115	0.004996256015123587	0.0010871820505616297	150	-20039.521154766007	-225.7342932634435	-2.5585242301277793	-178.85502228715055	-0.6772331027883078	-4089.469245529903	7975.544704363247	75
116	0.014142414222176016	0.039129492942240614	178	-20430.032693875302	-225.2578404532005	-2.557810561857783	-178.75442925493294	-0.6646617720618508	-4167.453487183471	8131.796778799375	76
117	0.27019218929623157	0.06313583370261755	195	-727.646839399732	-225.7092607738757	-2.523662629579781	-179.3341105216545	-0.39200730642854165	-227.1211761262541	266.3312583239276	32
118	0.3726495329019861	0.16466309524300915	242	-246.01543532846574	-226.1178045886894	-2.4781327501068513	-179.65274513461122	-0.35304868256851185	-130.92343329688836	107.91617456187035	17
119	0.3765464360839825	0.13184754991053987	172	-137.06112621698028	-226.05975611442838	-2.483796061477679	-179.6748488714501	-0.3566753950646528	-109.12724053188022	92.34104212218804	13
