	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
67	0.0038582531082060763	0.08348884782885597	86	-9094.897803551341	-225.6191391897975	-2.5357660017240504	-178.8849394563492	-0.366724131506747	-1900.4608744661437	3598.36959642249	85
68	0.150500131268934	0.002973560448608264	134	-8813.731901282981	-225.41786983503	-2.5205140199367704	-178.94936192652756	-0.3989574202915367	-1844.203720896953	3485.951112943935	76
69	0.011150941041595955	0.013116406204067031	104	-8270.632839087295	-225.32241086037365	-2.531897307456165	-178.90319237036957	-0.38854223281588945	-1735.555776371662	3268.8034935446713	69
70	0.7751797375217742	0.004084858938349887	191	-2053.8715830545502	-225.4485195969403	-2.5072817366345665	-179.14224288228795	-0.3602009360695053	-492.2659656412965	786.0896856485249	16
71	0.0020689015317830284	0.012346702925181042	65	-9937.178880311752	-225.47097054025542	-2.5384740183438756	-178.96675339831444	-0.3628707866329379	-2068.9035898110596	3935.1896170973096	98
72	0.27742241604280904	0.0050285558520563765	194	-6438.823844029693	-225.1293203335733	-2.5298083318586415	-178.88984007715877	-0.39524033971353195	-1369.1536106223994	2536.463513987353	46
73	0.03037101101245458	0.5316103824008387	28	-4337.500292453714	-225.2579294202935	-2.517866927996333	-178.83458666297992	-0.34463385289546183	-948.8910618635758	1696.7419929496134	37
74	0.001012695966383118	0.003332878812074472	143	-11416.73854078945	-225.09522543606056	-2.5388143852964955	-178.95597779292996	-0.42306017428659687	-2364.7503237156047	4526.906187855946	105
75	0.16651492858574482	0.0015211580488552153	180	-8224.342815798524	-225.48124826787023	-2.5346349087376545	-178.98027284546905	-0.4016544298769717	-1726.3481252500956	3250.270998581284	67
76	0.005193687946128261	0.0010429117414959277	112	-9362.242775272487	-225.25898406467735	-2.514395574776023	-178.98700043449043	-0.40231664156818553	-1953.8810943975998	3705.296683619012	91
77	0.007072629202458361	0.09690400511162188	98	-8856.135891412297	-225.60645093090594	-2.545103276119483	-178.94341597556408	-0.3908372525274507	-1852.7243397694826	3502.888270510975	78
78	0.013904637606178464	0.001028703268773876	26	-6179.723930215946	-225.2208018463372	-2.5184053993677287	-178.71216211406545	-0.3449324728039778	-1317.3040464097041	2432.9080133890257	44
79	0.7514202690495059	0.6644073163425982	103	-37.28547459284391	-226.19807126884973	-2.451931328437179	-179.86824287345027	-0.3185381157521147	-89.22445163586664	94.98363905526968	1
80	0.005968216260475183	0.06307563702040792	200	-13416.436965621484	-224.74368023685687	-2.5513126597738767	-178.6882080775137	-0.450534280198196	-2764.5741401751657	5326.70396923948	118
81	0.2622836758598444	0.07592455888123874	56	-3052.9953728597566	-225.5026977124056	-2.522255708342849	-179.0048569296017	-0.3413611239822649	-692.0733088668178	1183.9640286980843	25
82	0.0035174430619813036	0.24773708830923935	170	-12508.242673595108	-225.30328691208078	-2.5310552408253795	-179.03251018994465	-0.4353082036202289	-2583.1089668283157	4963.399962032751	113
83	0.005344493805053174	0.057659868605298835	138	-12250.890782159764	-225.28614139482352	-2.524840318454848	-178.89548243859667	-0.41936839813812393	-2531.603322941955	4860.494049427142	112
84	0.021292162940235105	0.014163132081181851	21	-4982.64592074502	-225.13015613392963	-2.5033040544637566	-178.6027974960337	-0.34390929113153407	-1077.8452175441157	1954.5126112605396	38
85	0.02061026601756714	0.0020386495902317307	181	-13120.278512488727	-225.37206661211582	-2.5364607644904766	-178.8831452024158	-0.4608475371061975	-2705.5062065209704	5208.17986386254	115
86	0.2590019082171417	0.07241755842025249	159	-3270.16209128824	-225.21942733227954	-2.5146454018164452	-179.00665557041998	-0.3618681398056771	-735.4529375465123	1270.6123416798798	28
87	0.02968974573248787	0.19521176115189456	55	-7179.3535973194275	-225.515821251898	-2.5306530843589155	-178.88217245016713	-0.3488471974479939	-1517.32621826066	2832.475474047118	56
88	0.2779552607186813	0.05194508859549886	43	-3333.576982507803	-225.45808413072942	-2.5180036238104773	-178.99582273419244	-0.3408877136374543	-748.1779561420346	1295.8982627370362	30
89	0.008524608406582541	0.0012951701566833815	28	-6336.399933620081	-225.1829808118758	-2.5169694012765786	-178.7622429335679	-0.3480812711222648	-1348.6420416075848	2495.53429579578	45
90	0.005806789585351747	0.31766353350777893	113	-8215.564414019085	-225.4505449293194	-2.51547516194674	-178.8332306301578	-0.40984693312144577	-1724.5547023347262	3246.7790131867314	66
91	0.1019063191011683	0.002294543923614433	22	-3437.574877572965	-225.22233228730798	-2.5140281271269638	-178.65853774424772	-0.34022228372069646	-768.8619996030736	1337.4473877436133	32
92	0.0019656068164058418	0.08113184682250182	106	-10302.348029822484	-225.4538118045247	-2.511478005910648	-178.82643012664994	-0.4155627008431447	-2141.9110624920822	4081.232037584743	103
93	0.006335657685612054	0.4265013518084467	47	-7729.862646823222	-225.51261130917746	-2.5322467135133673	-178.8554370234278	-0.34690774642730254	-1627.4219699231537	3052.5765161791064	60
94	0.022483196065094586	0.44170327203161774	101	-6999.167847791968	-225.4988246830237	-2.518585221616318	-178.91942060852776	-0.3757795453274311	-1481.2960915700926	2760.435776124733	52
95	0.1306460440057852	0.03398944422464212	121	-7111.303754031592	-225.61652530482405	-2.51255486891369	-178.98186177255207	-0.3911571203637062	-1503.761170619649	2805.248530168298	55
96	0.0014935513622043879	0.05393477945793127	67	-9954.199544898984	-225.47451459864735	-2.5234335168587947	-178.79491366311697	-0.35478089119550865	-2072.2694375137607	3942.014671278397	100
97	0.43804846623607224	0.05853407372624817	132	-2063.3388097784555	-225.52781971991934	-2.50351819300395	-179.0521585756089	-0.34516341374386966	-494.1534939361462	789.8553697723145	17
98	0.8139126286884011	0.002197087570881378	179	-1822.2425309813852	-225.5071536416026	-2.5073697845519343	-179.1594174896491	-0.3591833052963773	-445.95513104049706	694.1391699573452	12
99	0.14599661556142093	0.012463912548480845	183	-7820.667156013506	-225.28047315261253	-2.5275830153604804	-178.84767624130632	-0.4081985680174731	-1645.5462173981603	3088.898422912743	61
100	0.06122286112895499	0.04604181045964169	46	-7056.871828942668	-225.46718693806358	-2.5185614120022857	-178.9371395808195	-0.34952712293377647	-1492.8288487992972	2783.5089570078767	54
101	0.42294890343987895	0.07989078045521733	96	-1668.4022320520646	-225.53755756577985	-2.5052834519550156	-179.03711957071258	-0.34236566922670564	-415.1649116619477	633.1957615550326	10
102	0.003400321067980965	0.06651456806295725	175	-11756.705319729335	-225.12846091912436	-2.52868898686375	-178.78421819315636	-0.4570567117287075	-2432.7207489080415	4662.877265978017	109
103	0.7259846625893318	0.01574921422691157	157	-1720.0949355130194	-225.52083925251108	-2.506853812107565	-179.15986401375508	-0.34790518692885103	-425.52607955566435	653.6556702778779	11
104	0.007592825329099175	0.45453256778349604	97	-9201.816429896442	-225.38746087298878	-2.531419315719008	-178.94341717256938	-0.37384105005423934	-1921.8105136615548	3641.139221708522	87
105	0.1986036725064886	0.00250278087174795	44	-5366.810726558514	-225.42399316211026	-2.5247929876566633	-178.9347297758248	-0.3517770495419697	-1154.8092039067296	2107.9647055918595	39
106	0.03684302580997595	0.0013413263580322346	84	-8826.595634252953	-225.4735818127671	-2.540863996754828	-178.94953500397537	-0.3712130981206477	-1846.7861656329144	3491.090449951428	77
107	0.10841221505606813	0.006058459018337553	145	-8996.27761397809	-225.22596574657047	-2.541574020718317	-179.00655975683367	-0.3998827100177354	-1880.6903192424465	3558.9551058390493	81
108	0.0018771937450941458	0.0020574280210540713	49	-8256.042472447598	-225.4513838052674	-2.533347816210324	-178.8769518400352	-0.35126646973314696	-1732.651084475769	3262.963997220378	68
109	0.30863889950378004	0.8446221499948904	14	-79.433467747681	-225.95540435688338	-2.463806124536635	-179.48808506095392	-0.3277290077675162	-97.53369845956449	91.67721560591633	2
110	0.0013768552682182304	0.6337050811340376	30	-7601.944971233204	-225.28503113144825	-2.517395829602259	-178.76285452173096	-0.3519999924872185	-1601.7724505416948	3001.4632562695315	59
111	0.07642035001262305	0.6984638260128782	122	-2280.705799372167	-225.41265776985782	-2.4967011923141467	-179.01623242708834	-0.34365820736482616	-537.5950097937584	876.2923028176324	18
112	0.004310576932852419	0.17959736278319471	168	-11500.039651222709	-225.20060230075757	-2.5506127421109945	-178.8186808947629	-0.4307496734596442	-2381.40805936676	4560.221230964435	108
113	0.004983461678274307	0.11576079592442072	89	-9919.201829602915	-225.40557273552014	-2.543124734602074	-179.00338616042941	-0.38250766811780745	-2065.3072841803173	3928.000777602497	97
114	0.8951661261812547	0.0013839922421571532	138	-1660.861835770297	-225.54941330944726	-2.513568683062977	-179.20837292815364	-0.3575324648273206	-413.6981446311576	630.1945553225208	9
115	0.3318755954235775	0.0719829382063229	166	-2700.468136677998	-225.35270927485197	-2.497999352162753	-179.07327620426966	-0.3513459214463354	-621.5486934861458	1043.4339184264838	23
116	0.27019218929623157	0.06313583370261755	183	-3746.1343511377668	-225.31625206936133	-2.50775723559415	-179.05877102605757	-0.36272900122998236	-830.675972094002	1460.5646580038438	34
117	0.3726495329019861	0.16466309524300915	149	-1074.288595779388	-225.50631063540604	-2.4919326404656386	-179.0913363964569	-0.3377512258337173	-296.34318533551004	399.48283974671637	6
118	0.13184754991053987	0.0019448563466801135	166	-8516.075108109864	-225.24078967789765	-2.5346897976959646	-178.97942295129366	-0.4047426614712625	-1784.6469506396443	3366.941793095783	74
119	0.024753088666951226	0.010084101003301524	115	-9121.021551621456	-225.54253193386728	-2.5205102141600895	-178.85451507083263	-0.4048987708711484	-1905.6688015222376	3608.8233852006165	86
