	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
64	0.025481399517457044	0.21594068931439986	64	-59.763483092441945	-3111.5858214842306	-78.42141597703232	-93.37541228205865	-36.91504196026556	-676.0122349592059	1217.9332408408882	104
65	0.0048681823946158664	0.021507779922903023	294	-50.077830523070034	-3111.8190888378017	-31.93421570507047	-93.94301043843622	-36.65870344715542	-664.8865697903068	1223.6620465805893	2
66	0.6007018347614096	0.26571943170058926	38	-49.778501716556725	-3111.8424443148406	-54.54007158997822	-93.72548358945468	-40.89566696974559	-670.156433636115	1220.9770359030622	60
67	0.001012695966383118	0.003332878812074472	153	-52.41645964020146	-3111.618418296808	-65.93529132707991	-92.85581257060836	-36.24584506545265	-671.8143653800302	1220.043227473955	81
68	0.16651492858574482	0.0015211580488552153	266	-49.60523086638582	-3111.782989886693	-41.14984341910941	-93.47366315512308	-37.07139022444226	-666.6166235103508	1222.7485730652886	19
69	0.6244944307912544	0.06068219540130134	225	-44.5398110552474	-3111.622116236012	-55.823498735276566	-93.33463314138002	-38.4353248142799	-668.7510767964392	1221.5842882408233	50
70	0.021307681852245252	0.38381235869318225	111	-48.57853642737616	-3111.6294533482983	-64.52190572372744	-93.20157528595495	-36.592908769761934	-670.9048759110236	1220.5096982381058	68
71	0.001028703268773876	0.0027127976775577424	153	-52.23579805097996	-3111.7013447483473	-64.9278244707662	-92.92539866172424	-35.58220320895074	-671.4745138281537	1220.2573965516513	76
72	0.006369898702591526	0.005968216260475183	203	-52.015842964742255	-3111.786832441284	-35.06054981875245	-92.97013445434246	-35.52428730196416	-665.471529396217	1223.3393494310526	7
73	0.0013094002439743957	0.8330394668921454	57	-59.45277360387607	-3111.685292686831	-79.74804185650102	-93.31446359540968	-36.28218444066835	-676.0965512366572	1217.9467144539653	106
74	0.07592455888123874	0.1771857962826127	183	-49.47820994715207	-3111.527148680088	-60.470784890135825	-93.0978607754715	-36.525833790165834	-670.2199676166026	1220.7975531850543	62
75	0.24773708830923935	0.0018575310647685318	218	-48.16312643318341	-3111.7659630886887	-37.577743692372366	-93.07866057604868	-35.37492321260871	-665.1920834005804	1223.4648884017072	3
76	0.10178731532890918	0.021292162940235105	41	-48.40406628654562	-3111.6971607866403	-36.99107076489377	-93.38180942446276	-36.277699746028134	-665.3503614017142	1223.352053183411	5
77	0.023210005284326412	0.02061026601756714	56	-60.63708599669747	-3111.675968457111	-57.517821670085084	-93.29709650608743	-36.423094191503125	-671.9102133642967	1220.0185903970494	82
78	0.0059236683803447964	0.1668354842501803	219	-54.568275866037126	-3111.7574403553594	-36.04352022297746	-93.31041618391093	-35.56615529120355	-666.2491615838977	1222.9344429119965	15
79	0.07241755842025249	0.005187922446028442	295	-52.30175753153906	-3111.82181543178	-44.54375707448179	-94.72517808650625	-36.79235650554327	-668.0369729259701	1222.056805718345	34
80	0.19521176115189456	0.04669821134282298	247	-46.03228988868626	-3111.703726533149	-51.74758166512641	-93.26247514381653	-37.07871737521427	-667.9649581211985	1222.0215758982117	32
81	0.05194508859549886	0.007159413742846888	227	-52.717867289559415	-3111.7191187765757	-48.756137119737275	-94.38887170699687	-35.89752811603508	-668.6959046017807	1221.6692707986936	49
82	0.07207415295014451	0.005806789585351747	101	-50.29423267426328	-3111.5595308185166	-71.1842141868237	-93.24022806048151	-35.927546811958564	-672.4411505104088	1219.712953138329	87
83	0.012665399199009329	0.1019063191011683	172	-53.58420388117962	-3111.6238663668423	-55.23813353206763	-92.89726158203038	-35.69918870487857	-669.8085308133997	1221.049761277322	57
84	0.001878079972308451	0.07411361975045049	144	-53.173755839167534	-3111.6847020564073	-73.95357404469357	-92.86656930941032	-37.37506863212278	-673.8107339763603	1219.0811977696687	97
85	0.008265635453316591	0.1689102516311659	149	-53.70989428127954	-3111.5785562078436	-47.38988959540627	-92.94634656080537	-35.405074490480374	-668.205952227163	1221.838633822952	38
86	0.003992219055487875	0.007244531572078178	231	-48.39581358024497	-3111.7238305634223	-53.4673646474249	-93.30405800905321	-35.40929884653128	-668.4600731293353	1221.784860799651	42
87	0.04430486541106975	0.0093052684959026	131	-55.913232630828375	-3111.633215921688	-62.66067826252533	-93.08476946340473	-36.87802183752617	-672.0339836231947	1219.933629972475	84
88	0.0014935513622043879	0.05393477945793127	180	-50.30232319275699	-3111.613911742094	-53.67444910201295	-92.8929167650333	-35.466251994695384	-668.7899705593186	1221.5595958743827	51
89	0.0099010441121905	0.8139126286884011	215	-46.49447420577011	-3111.7266108326976	-45.19127326180432	-93.11309733846862	-37.01332942255406	-666.707757012259	1222.668422510728	22
90	0.013062070172891517	0.00317158229877566	122	-55.64359947361771	-3111.70702844542	-104.64914963225628	-93.06846713207575	-37.431361103239574	-680.4999211573219	1215.847886739991	115
91	0.38858725966511626	0.0092662668658579	288	-49.78809409913594	-3111.8322489632296	-53.89538763735899	-93.2183804628519	-37.369622380175635	-669.2207467085505	1221.4489452136231	53
92	0.07989078045521733	0.009377609635203272	79	-56.49710237725989	-3111.6548778490314	-73.20938336621342	-93.33990181599715	-36.502436107230686	-674.2407403031465	1218.8510574242996	99
93	0.06651456806295725	0.01776420136335032	106	-54.67791684134699	-3111.6027310253685	-77.06900641310484	-93.22641111607413	-35.978083058754414	-674.5108296909297	1218.7011242632525	101
94	0.01574921422691157	0.0029701450205553786	198	-54.87130146699082	-3111.691128260021	-47.207653387748735	-92.87132570075926	-35.370506751104266	-668.4023831133247	1221.7960981344281	41
95	0.004516142398238243	0.003967546204614421	89	-56.32712374708807	-3111.7546121134847	-56.62911922081424	-93.26527869407884	-36.571072573070715	-670.9094412697073	1220.5601035309783	69
96	0.29613351622925005	0.016673215812364257	100	-50.0732622731984	-3111.712362228631	-61.05921048661163	-93.34003664346464	-36.79675753325479	-670.5963258330322	1220.70132192344	66
97	0.0074171662806038945	0.09785552443648873	215	-50.97939079857273	-3111.695433965952	-42.82353912041054	-92.74481206116883	-35.42976911956062	-666.734589013133	1222.6416511247369	23
98	0.006058459018337553	0.40279890109919175	132	-51.953877959461515	-3111.6346592117043	-94.45382531434933	-93.03882678926354	-37.594067495491494	-677.7350513540539	1217.15541497303	112
99	0.006544718735914581	0.30863889950378004	92	-58.354426485540586	-3111.6292894381922	-81.62964275635657	-93.26729908665223	-36.16554171875251	-676.2092398970988	1217.8684270012327	108
100	0.001431704554962223	0.0013768552682182304	133	-60.92902111170789	-3111.707800604949	-79.392693021013	-93.02450159556749	-36.087537288270276	-676.2283107243015	1217.8894209889397	109
101	0.0015871946267498648	0.07642035001262305	51	-61.576069717525364	-3111.6777163700954	-54.06657216558943	-93.28163014119882	-35.97114408498001	-671.314626495878	1220.3222331936668	75
102	0.7025497800849153	0.014315405728669751	170	-44.607006387383194	-3111.544596021387	-42.5032790017648	-93.25167491296241	-37.464838899941846	-665.8742790446878	1223.0014553005324	11
103	0.5908507183383824	0.02441435245780778	104	-48.423867760893806	-3111.6741048409917	-65.44208533718508	-93.34075745577577	-37.22196285233227	-671.2205556494357	1220.373391395396	74
104	0.004996256015123587	0.0010871820505616297	20	-46.860849136586744	-3111.7188200438873	-130.98411357703773	-94.51346150825981	-39.04422534896956	-684.6242939229481	1214.0059241205195	119
