	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_lambda	param_model_conifg__max_depth	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
278	0.9725210913338935	4.285527003023635	0.04836053053157832	7.78744988378034	262	0.00344555439838747	9	-2.6750393	-2.5934994	-5.23513	-3.0943522	-3.0735803	-3.33432	1.0865213	256
279	0.8295122114836554	4.799330735324616	0.019528051144249964	2.351112304960453	92	0.31888798025466675	5	-2.7113318	-2.6677814	-5.2436905	-3.1738498	-3.1126118	-3.381853	1.0655622	284
280	0.6869154291749906	0.26409041034544045	0.013629316778368605	7.044176269668309	204	0.01778339631593997	5	-2.5356295	-2.6045687	-5.2258534	-3.0584066	-3.0690315	-3.298698	1.1054981	151
281	0.8528293419470221	2.4675869386810327	0.02905174692148435	9.603582200223169	242	0.5148171779866932	8	-2.5550308	-2.57049	-5.2369685	-3.043261	-2.9429734	-3.2697449	1.1211396	59
282	0.9139709610153948	1.9905266578887104	0.01170886226479697	4.471546327564983	385	0.0013351422916002805	7	-2.5987682	-2.604564	-5.230376	-2.9819965	-3.0334036	-3.2898216	1.1037878	117
283	0.763585468286337	4.007321728316802	0.17973082593201714	5.169991474819324	209	0.45960136453082057	6	-2.579408	-2.5687363	-5.2085056	-3.0203145	-3.0975428	-3.2949014	1.0972097	135
284	0.8093606795958836	2.781711890909264	0.03571035716998881	4.588328524532866	377	0.0012402854588165115	8	-2.5957255	-2.5751657	-5.2186236	-3.0345502	-3.0475059	-3.2943141	1.0996089	132
285	0.8364684995807828	3.9609126571200344	0.036809307059874605	4.37342027861008	395	0.15541649199682206	9	-2.6358826	-2.6204352	-5.223231	-3.0459316	-3.0234237	-3.3097808	1.0888346	188
286	0.6958681798655626	1.4689176938493878	0.042135575500415315	3.145218690227115	320	0.04664939060953748	2	-2.4773753	-2.5736003	-5.219689	-2.9745855	-3.02682	-3.254414	1.1246893	31
287	0.8119281582439059	4.436149311968855	0.011429102553183539	2.5072320335936635	322	0.12705931744280158	7	-2.665805	-2.6169295	-5.2364335	-3.059436	-3.0247357	-3.320668	1.0897326	234
288	0.921913325247357	4.213069470086869	0.15320243080971863	5.340778175383175	301	0.18934178950752048	4	-2.6614404	-2.6203632	-5.2380404	-3.0785785	-3.1039422	-3.3404732	1.0845438	266
289	0.8646381115783972	2.6216779164209836	0.018936280188290463	3.276103352593163	113	0.01994951069649062	10	-2.6245213	-2.6332223	-5.2356615	-3.0099494	-3.0816832	-3.3170075	1.0929312	222
290	0.7370744684698651	1.9470752977669044	0.0977255812129287	2.7338523478402412	185	0.009019287820342479	5	-2.5101197	-2.593443	-5.222035	-2.9239845	-2.9502542	-3.2399673	1.1250602	13
291	0.8850104731677508	0.3473272612895014	0.052627957502137016	5.537572233926309	378	0.8825465278712586	5	-2.50126	-2.555977	-5.2190537	-2.9665284	-3.1321452	-3.2749927	1.1192156	76
292	0.8154684954713536	0.398112019214637	0.026306168782214895	4.748148046098693	165	0.0013171338324386305	9	-2.5213463	-2.6026237	-5.218345	-2.9581654	-3.0014036	-3.2603767	1.1147695	42
293	0.723769084270295	0.4214162459793811	0.01467746399536123	3.950643447383589	76	0.9559490154294144	5	-2.873324	-2.8677177	-5.2712507	-3.3820622	-3.3513665	-3.5491443	0.99420303	292
294	0.6186850293430037	3.0742354545944743	0.1506084299890027	1.463738940987294	133	0.00011679610087600853	3	-2.5553365	-2.64843	-5.2450557	-3.057389	-3.0077698	-3.3027961	1.1075342	169
295	0.8992921862133941	1.5156245783760376	0.016897674120212928	5.955768977047615	166	0.002064429154066661	7	-2.5558248	-2.5909023	-5.22944	-2.9905233	-3.0670109	-3.28674	1.1100153	110
296	0.8841539289553452	3.4224285276356885	0.024849750435697326	2.0880232247668573	257	0.00011468871085737459	6	-2.6297731	-2.5860083	-5.2226286	-3.0009043	-2.9641728	-3.2806973	1.1018013	92
297	0.7124456749293755	4.877287512891753	0.13805774899150647	3.5416037916264145	383	0.1449563685714165	3	-2.6834252	-2.63891	-5.235694	-3.0022526	-3.0116332	-3.314383	1.0879902	211
298	0.7523279007181836	4.326157372912652	0.0917237002938525	3.8639629270664977	216	0.0033899479504807878	2	-2.5579622	-2.6355093	-5.2331023	-2.9938788	-2.9807787	-3.280246	1.1093595	89
299	0.663514027523917	0.8273270579205322	0.011804791498404268	3.9185781227855565	279	0.35296486552914486	3	-2.5603557	-2.6026776	-5.2370796	-2.9336681	-2.9749565	-3.2617478	1.1200609	44
