	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
51	1.1310195908912208	0.006222490226070496	0.17878048666735102	rbf	-3.4455604532055615	-3.488805070155329	-5.476503949185155	-4.066354327496395	-3.8735000999612956	-4.070144780000747	0.7408901470512903	140
52	2.979724549835383	0.004373303749433207	0.0009173627360642473	poly	-2.9286984533296687	-2.7788047159491587	-5.444043512933481	-3.2394796470829936	-3.1388468759538117	-3.5059746410498236	0.9822359417938022	74
53	0.6110777966175873	6.829042271667051	7.767108148593393	rbf	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	177
54	4.5309277719364704	0.002676128585387888	0.007037681013122403	poly	-2.7558330499415202	-2.4409796576486382	-5.43838216107914	-2.974717747411371	-2.879944959938819	-3.2979715152038978	1.0852599773057132	23
55	4.508047540018607	0.008907250506562324	5.044616260229264	rbf	-3.4007673508412974	-3.42959587065392	-5.44798659613967	-4.007698779382998	-3.8195310942440788	-4.021115938252393	0.7498672821373524	121
56	7.001745261557827	0.03388789210745716	0.17809086492916018	poly	-2.7573546682358736	-2.4508340596957403	-5.438006447335945	-2.9822930945991413	-2.8893444241302735	-3.3035665387993944	1.082231989718058	45
57	1.193580396206958	0.14192690836073354	0.036211635531716774	rbf	-3.415669727928323	-3.4498465014275954	-5.45718307673874	-4.027791655231551	-3.8377912043241578	-4.037656433130073	0.7466575242638779	133
58	7.808216639306146	0.25956026374419405	0.002740941147338505	rbf	-2.4957170330892757	-2.5922125019465714	-5.292535280748287	-3.294930479858394	-3.0696271964814317	-3.3490044984247915	1.015787497717534	61
59	5.616026290751179	0.03530376590408731	0.00010490611333429884	rbf	-2.340244437118112	-2.2287579511894724	-5.261475987430275	-2.8815195030420675	-2.667040211485565	-3.0758076180530987	1.117186753992666	5
60	8.850160290612155	6.630309587412892	0.013277847122084047	rbf	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	177
61	1.6538374478966806	0.00391903333312576	0.0010926383649321205	poly	-2.943980765642016	-2.803801389898384	-5.446675439197853	-3.2589720825511677	-3.16212796249894	-3.523111527957672	0.9749847605323647	75
62	1.875014734280894	1.1074878666075298	0.0008712637457049803	rbf	-2.8070298540485945	-2.6876816321332058	-5.284630371754606	-3.2451278385166242	-3.1618141782592044	-3.4372567749424463	0.9470607398699683	70
63	0.1520784616778988	0.0033012511364147287	0.2500252312155922	rbf	-3.501982617910022	-3.5520159823490944	-5.511614320527106	-4.129063371038131	-3.93133530561593	-4.125202319488057	0.7316669921391374	161
64	6.183295051233791	0.07064863390145298	0.016751813325038837	rbf	-3.3924874759152646	-3.4175827890962616	-5.442963334481956	-3.9957889180902124	-3.8090155481850267	-4.011567613153744	0.75183085927774	116
65	0.3334556875269474	1.0208105777516965	4.869016411398178	poly	-3.040664724782635	-2.887398855309583	-5.470189385928822	-3.370328568699908	-3.31607022516067	-3.616930351976323	0.9434189504205368	80
66	0.3048212326212056	1.385743615456731	0.0005350534477864445	rbf	-3.233184841473753	-3.0718034322945145	-5.422376785833054	-3.5735874066228623	-3.5186578004596254	-3.763922053336762	0.849419107963551	93
