	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
57	0.11913638550346599	0.18871075820377886	8.488298606711847	rbf	113	-38.111306536117525	-226.4649844167886	-2.453206522982174	-180.17057692054132	-0.31812609422186944	-89.5036400981303	95.02832116063605	13
58	2.2884270799870814	0.00307877163559423	0.00029057346052782694	rbf	134	-38.095392100701694	-226.43172779983755	-2.4570211646172995	-180.13676297470244	-0.30365616165113335	-89.48491204030202	95.01602114853577	4
59	0.41781991173748917	1.0380368902060373	0.05166046217656554	poly	192	-4817176030.422784	-225.11506853866516	-2.5930785752429255	-179.60706251107217	-0.9271308701864978	-963435287.7330248	1926870371.3448815	68
60	6.1763737578630655	0.0016943933535627008	0.0611769933959586	rbf	121	-38.11877027130342	-226.4707440537836	-2.4570849988850587	-180.17816721158832	-0.30256302533563934	-89.50546591217922	95.03283345169976	23
61	0.13120359710624951	0.2212709989194937	0.08202951121645832	rbf	170	-38.10945959390351	-226.46341443346063	-2.4526293577669236	-180.16871263611353	-0.3260382617279577	-89.5040508565945	95.02633329069428	17
62	0.4721375682498507	8.72727420702644	0.0003789398274681275	poly	179	-61.62028591219625	-227.01627854916967	-52.05532577005456	-181.91977034459126	-52.16862467373474	-114.95605704994928	74.54542277492745	59
63	2.9190653575630883	0.030443851661161377	0.006416901799331056	poly	115	-96321138201.287	-225.95615801932914	-2.5408281454893133	-179.90891391932882	-0.30271094554551986	-19264227721.999123	38528455239.643936	87
64	0.45142675283346906	3.597115538979505	0.16593572461102407	rbf	69	-38.02777365473239	-226.07379089236704	-8.180554223834259	-179.74588846824102	-8.360075190743112	-92.07761648598355	92.31406171837875	51
65	1.7143558403491106	0.049188785407937904	0.14543263753123936	rbf	157	-38.11807190876187	-226.4705507130204	-2.4569032107250126	-180.17749789613063	-0.30290129809747823	-89.50518500534709	95.03269532406904	22
66	0.39448137055269894	3.9655471269760127	0.0006681647768792723	poly	21	-37.41540919419821	-225.87081146131374	-10.31188849185091	-179.55949746323537	-10.686316044690145	-92.76878453105768	91.48709736639107	53
67	0.6718896332030712	5.302549454616128	0.0029707185470082068	rbf	84	-40.02629233531274	-225.51334761269356	-23.53406752451561	-179.24102035348122	-25.1356919408621	-98.69008395337305	86.10773414383614	55
68	2.3863419466081424	0.0114632202579252	2.5648561626337396	rbf	122	-38.11975470629726	-226.471900105696	-2.4581943706634575	-180.1792026993756	-0.30244374518744427	-89.50629912544395	95.03307697623077	26
69	0.3567402177205782	2.347895789871337	8.980929660399152	rbf	10	-37.96124410994573	-226.28343530756453	-3.875413238679784	-179.96915999024193	-3.301870148528796	-90.27822455899215	94.13743115593302	48
70	0.24751974607943758	0.001869176264042716	0.153920308513902	poly	41	-39444332.25389117	-226.5537885708314	-662466377140.2787	-175.72994968425476	-0.453008364274371	-132501164375.05388	264982606822.97473	95
71	8.456273616350606	0.03672322412014959	3.504600989708913	rbf	74	-38.11647450530898	-226.46870220990843	-2.455361526833749	-180.1757850809321	-0.30612798204089736	-89.50449026100483	95.03168510453929	19
72	2.4946846005036476	0.008829872085695883	0.00011519693301387787	rbf	138	-38.10950378644835	-226.45519561645855	-2.4563873787424404	-180.15889864053506	-0.30356161557014844	-89.49670940755091	95.0256172562107	7
73	5.0895731876666455	0.3270852434569148	7.092280635709577	poly	95	-993727685.4408766	-226.04106836262142	-2.575995261863499	-179.59456619322845	-0.3539423141514034	-198745618.80128974	397491033.3198039	64
74	0.7398131037706059	3.0304168980127644	0.5643487825206681	rbf	149	-37.951541517354954	-226.17960573236584	-5.732909951221282	-179.85904592361493	-5.587521788369799	-91.06212498258537	93.32667740562646	49
75	2.724412541437154	0.002461213994974142	0.0031109794381474778	rbf	103	-38.11561888557279	-226.43560412314454	-2.4533515544515923	-180.16664836779074	-0.3052019388823014	-89.4952849739684	95.02103590357346	6
76	1.0235445128347795	2.1453277525514305	0.0015459087969017975	rbf	100	-37.95941804180825	-226.17344130679896	-3.346729788906401	-179.93274247089087	-2.5391518722181603	-89.99029669612452	94.33717737875801	45
77	0.5602731302289473	1.2645331324000781	0.0009525146118727811	rbf	184	-38.03231371023933	-226.35441035555203	-2.603228044043111	-180.06373017465137	-1.1258455735831763	-89.6359055716138	94.80589579162454	42
78	0.552794556109634	0.13237642338999778	0.26375616027056054	rbf	41	-38.11417916293412	-226.4673758163944	-2.454480530703162	-180.17350071818726	-0.308977398927007	-89.50370272542919	95.03074161277868	15
79	1.9516977790665917	0.005531224771118568	3.454801016899585	rbf	38	-38.12026065700506	-226.47235284480172	-2.458645246289189	-180.17969828371716	-0.3025748465828286	-89.50670637567919	95.03314012080665	31
80	0.6874387871457819	0.17590287377169025	0.17102517454946214	poly	99	-1913667162.1853182	-226.20350641959442	-2.5545546876048495	-179.705460218902	-0.31249810661017813	-382733514.19226754	765466823.9965307	65
81	0.9011015652749286	0.0623685765269544	0.06184624846393622	rbf	117	-38.11775994912956	-226.47034687659848	-2.4567130791147154	-180.17711896567232	-0.30301213372141034	-89.5049902008473	95.03261202129906	20
82	3.0715311943255403	0.47897292853430007	0.0018720158790544725	rbf	42	-38.064327545933004	-225.931186588173	-2.4144562868492874	-180.0307605868262	-0.34928433950903304	-89.35800306945812	94.85415847293102	3
83	3.1512308390837767	2.346724814659051	2.3053144416181843	poly	48	-103435475.26386207	-203.61007950961746	-4.240107912651331	-178.63711810455797	-3.3251017821594004	-20687173.015253875	41374151.124389686	63
84	0.8575447460353527	3.9446090331309027	0.002989205531767543	rbf	16	-38.08123053043636	-225.378521179374	-9.970779223055274	-179.43024797486888	-10.317169070036677	-92.63558959555424	91.36735733662385	52
85	0.16457643966862176	2.1466460168601302	0.0015459792144985472	rbf	87	-37.97148335886218	-226.28953057739648	-3.4807566458461645	-179.9869586384273	-2.7463098166930457	-90.09500780744504	94.31669650983405	47
86	0.9868648116204308	0.004398484445996326	0.4679542412783794	poly	193	-44728934047.37778	-225.00054708275496	-2.539495691700082	-179.888909666431	-0.3045899989421271	-8945786891.022264	17891573578.177757	80
87	2.499207410665839	7.234114128690131	0.0019086322422612158	poly	11	-60.27962524137813	-227.01627854916967	-52.05532577005456	-175.23857016484152	-52.16862467373474	-113.35168487983572	73.57564873633244	57
88	0.6797805581727646	7.493292628069564	0.009213644589534848	rbf	181	-61.62028591219625	-227.01627854916967	-52.05532577005456	-179.45944496648627	-52.16862467373474	-114.4639919743283	74.10862000843676	58
89	2.8186567540341367	0.0019534108598776483	0.001130137866206487	poly	37	-583372924409.2667	-226.27203502297343	-2.4969413968419225	-179.91752638390855	-0.3036100976625252	-116674584963.65137	233349169722.80768	93
90	9.82208873380061	0.0021322611918922203	0.009814888847432394	poly	193	-77356469619.61792	-224.9440917128085	-2.541140512776873	-179.89164219510945	-0.30509153989418725	-15471294005.459976	30942587807.07897	86
91	0.9010927630483648	0.011555848680982427	9.86939573081031	rbf	97	-38.1204823329251	-226.47261458993395	-2.458908800589033	-180.17983149788404	-0.30270787908172975	-89.50690902008276	95.03314375943195	34
92	0.4840834675070366	0.7069370280702308	1.5888971220451438	poly	140	-13796498457.395098	-225.42436909620187	-2.584254115417062	-179.65962185767705	-0.5996529266268043	-2759299773.1325994	5518599342.13125	73
93	9.546150305362753	0.3187696472961451	0.03198352691675825	poly	14	-21171460953.57674	-226.24659895712938	-98882970081497.19	-6947768.376163426	-2.0154835600428482	-19780829698089.48	39551071041490.086	97
94	0.7041413810564995	0.7068168453639314	0.002365984617210505	rbf	13	-38.071064196703766	-226.34290565870953	-2.4624133519913745	-180.085022066332	-0.5713237680479948	-89.50654580835693	94.93198957293039	30
95	1.2131812117292209	0.009259722556001338	0.015345581220059966	rbf	118	-38.11854689393482	-226.4720782652789	-2.458387265181738	-180.1793018959112	-0.3039852601526799	-89.50645991609186	95.0329531522901	28
96	0.39115433767010166	0.0013082221463512405	8.499388779234472	poly	106	-25138605903.23409	-226.20963487086019	-2.5441829733187538	-180.06618019450403	-0.3066181141160702	-5027721262.472141	10055442320.380974	76
97	1.7429957884048888	0.001957562417826894	0.010116788061018057	poly	106	-51233157655.09295	-226.14773880818237	-2.5428280135253454	-180.01159274754733	-0.30472304933450883	-10246631612.819965	20493263021.13649	82
98	0.49970934170041037	0.18977523893875684	1.027929947053296	rbf	142	-38.11102984483527	-226.46471886752983	-2.453096049441308	-180.1703232461629	-0.3193196342430216	-89.50369752844247	95.02802234620279	14
99	9.629803098754271	0.013332967716097	0.0009158363390482227	poly	64	-646715605814.2623	-225.55812761321064	-2.513812175190635	-179.91880585579787	-0.30342727012220044	-129343121244.5113	258686242284.87552	94
