	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
75	0.7751797375217742	0.004084858938349887	481	-42.76958487892042	-3111.7455114040645	-42.43473757867693	-93.36560527768927	-39.35292279908084	-665.9336723876863	1223.0713454881018	17
76	0.0020689015317830284	0.012346702925181042	611	-113886.83863714033	-3115.488760000777	-8735.36992157676	-1537.065863531284	-324.331274675002	-25519.81889138483	44277.27849279284	99
77	0.27742241604280904	0.0050285558520563765	484	-40.266861254190275	-3111.6615756526626	-147.7076130909968	-93.13693014781713	-37.95487176476683	-686.1455703820867	1213.425981405274	39
78	0.03037101101245458	0.5316103824008387	318	-41.79875195192875	-3111.6676130322667	-162.93154416203564	-93.37927689914481	-37.53894540453153	-689.4632262899815	1211.948870001291	41
79	0.001012695966383118	0.003332878812074472	433	-110.740300152583	-62526.6995146378	-16887431.95611983	-1409.0975121690553	-38.003725337335894	-3390303.2994344262	6748607.0762671195	120
80	0.16651492858574482	0.0015211580488552153	726	-54.96501673766384	-3114.0187395070147	-65.90894578997928	-99.88407260116293	-37.5345012911396	-674.4622551853922	1219.9481014042128	35
81	0.005193687946128261	0.0010429117414959277	402	-141.4569544620164	-16665.03590885895	-168474.6370838514	-150.10975810737213	-39.737955128911416	-37094.195532081736	66002.38506846849	102
82	0.007072629202458361	0.09690400511162188	388	-58.22179172307888	-5552.534262504539	-34692.353887246165	-112.00181647721867	-38.10697181039875	-8090.64374595228	13469.334506053767	90
83	0.013904637606178464	0.001028703268773876	316	-41.067800164966044	-3198.135883633175	-108204.23013667644	-128.7825102302714	-35.808417473587404	-22321.60494963569	42958.42829691266	98
84	0.7514202690495059	0.6644073163425982	393	-53.030724370560606	-3112.0661691436057	-26.521846958921024	-94.39067256440295	-43.57314614205258	-665.9165118359085	1223.2788497864985	16
85	0.005968216260475183	0.06307563702040792	506	-202.02804704431625	-9084.835590512352	-8109.4911984248465	-202.49085518094083	-46.99716532207148	-3529.1685712969056	4149.866450684733	79
86	0.8330394668921454	0.2622836758598444	642	-52.54218597375925	-3111.997946601607	-26.130111024301325	-94.23670785556143	-43.11797554551538	-665.6049854001488	1223.4021757081027	13
87	0.006173333231997682	0.0035174430619813036	315	-40.84041234861888	-3475.7054572495217	-332996.6842189822	-270.0968935453543	-35.7717921423448	-67363.81975485361	132822.8346854052	105
88	0.008107487136334232	0.005344493805053174	498	-235.6064778035028	-10710.431416851701	-8090.839262463367	-366.6680536581493	-45.21991613217713	-3889.7530253817795	4576.376925659437	81
89	0.10178731532890918	0.021292162940235105	321	-40.35399737817762	-3111.9059660002426	-328.6176641590378	-93.20451438395637	-36.90003741874046	-722.1964358680309	1199.6488644507826	47
90	0.023210005284326412	0.02061026601756714	336	-46.868200425829926	-3186.7229475524155	-37885.7001934318	-94.35673593276285	-36.067827317212135	-8249.943180932005	14867.320340653307	91
91	0.0059236683803447964	0.1668354842501803	499	-193.93906767458603	-5698.304272128886	-8637.436265771243	-127.9888311580127	-40.747956497355204	-2939.6832786460163	3575.5542739021043	75
92	0.07241755842025249	0.005187922446028442	575	-77.64037811454436	-3112.4665436733935	-471.67470274164276	-101.91421651125904	-40.002467159949184	-760.7396616401577	1186.112606791654	49
93	0.19521176115189456	0.04669821134282298	527	-41.26242865028945	-3111.6454039724777	-40.41181783731065	-93.02052384563993	-39.10692864989537	-665.0894205911227	1223.4488388090324	9
