	param_regressor__regressor__classifier__C	param_regressor__regressor__classifier__gamma	param_regressor__regressor__classifier__kernel	param_regressor__regressor__regressor__alpha	param_regressor__regressor__regressor__l1_ratio	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
49	0.1520784616778988	0.0004449879027973431	rbf	0.0018685693509252047	0.44243460729674877	-37.72959365077681	-226.21811726690416	-2.4599923583366765	-172.24571545231208	-0.30360972474651554	-87.79140569061525	93.52671755612026	11
50	0.840527417170035	0.016751813325038837	rbf	0.0059236683803447964	0.1668354842501803	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	26
51	7.498536250614158	0.2390139027657896	rbf	0.2090851956345935	0.0026938435822354517	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	26
52	4.5139075289538555	0.08008051419225115	poly	0.008524608406582541	0.0012951701566833815	-37.614445887578945	-219.0303801787638	-2.4599923583366765	-167.46882396777158	-0.30360972474651554	-85.3754504234395	90.54972893175774	4
53	1.373720343460702	8.488298606711847	rbf	0.01755842727741915	0.43269437455591453	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	26
54	4.687455116635608	0.00031386115658483686	poly	0.006757535525455856	0.006335657685612054	-37.29528416535806	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.34267753685265	95.12303794810794	20
55	6.031653363760778	0.0010412236544878684	rbf	0.44170327203161774	0.001476185381282268	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	26
56	1.302072755178872	0.0043606928371733855	poly	0.0014935513622043879	0.05393477945793127	-37.5857715540353	-226.4408685750478	-2.4599923583366765	-173.68077021462585	-0.30360972474651554	-88.09420248535842	93.86838478453888	13
57	1.4641583530836466	0.13813015587977903	rbf	0.0099010441121905	0.8139126286884011	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	26
58	0.1703837220495624	0.0001832351182961186	rbf	0.00317158229877566	0.011177702403197572	-37.621419359018425	-225.74386868371647	-2.4599923583366765	-174.74683369073594	-0.30360972474651554	-88.17514476331081	93.85519090485067	16
59	1.6207913365729714	0.06529113366073787	rbf	0.42294890343987895	0.07989078045521733	-38.12159523720332	-226.4736128338545	-2.4599923583366765	-180.18088860196747	-0.30360972474651554	-89.5079397512217	95.03314505957252	26
