	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_lambda	param_model_conifg__max_depth	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
37	0.708561392885605	4.462069118461722	0.018398018867752386	3.6199923534564746	397	0.07330989002631179	4	-45.54937	-3111.8152	-25.86832	-93.13483	-38.59342	-662.99225	1369.1702	237
38	0.7311644397186705	0.2728393479359674	0.09557629587298327	6.055665904619888	210	0.0022291388335288253	4	-44.697556	-3111.6848	-28.46953	-92.9402	-32.980736	-662.15454	1369.5686	103
39	0.6462856202437222	0.35774853863606404	0.08977658466305644	4.337874093605358	152	0.3207219073028014	6	-44.35217	-3111.5593	-24.994104	-92.57501	-29.335838	-660.5633	1370.4109	10
40	0.9555954387536436	3.2555410982349495	0.02679805824142754	1.535793889712202	181	0.00491887854079379	8	-47.194534	-3111.7756	-24.789776	-93.132935	-35.370945	-662.45276	1369.461	159
41	0.762107056093582	0.8841639610821064	0.024418792043030903	9.096182009751923	393	0.1292528911570994	7	-45.47361	-3111.5076	-25.286674	-93.374275	-35.21045	-662.17053	1369.4703	105
42	0.9724484727686804	1.5434042775000087	0.07527337450379955	7.455356078028902	374	0.08427235210946321	10	-48.118053	-3111.6553	-26.118906	-93.33526	-38.973377	-663.6402	1368.7161	281
43	0.9527250411885434	1.4340711699403088	0.022872482690001403	8.584027338406443	122	0.00016256354918980071	2	-47.490784	-3111.5037	-28.227663	-93.33123	-37.281876	-663.5671	1368.6674	278
44	0.6787219701660523	0.43277156537271855	0.06750773248708787	9.6645883624827	99	0.003672322412014961	8	-45.424225	-3111.5627	-25.883184	-93.00656	-32.815697	-661.7385	1369.7439	68
45	0.9752539284113397	2.401592204143765	0.010170454267175081	9.992874712575924	50	0.0036123649197399746	5	-52.40297	-3112.0461	-26.234324	-94.2189	-42.72475	-665.5255	1367.8768	300
46	0.8514660951248807	4.85377019370533	0.04696779314647354	4.911049087251875	394	0.21772829748802544	9	-44.947937	-3111.8003	-25.333092	-92.87688	-38.734356	-662.7385	1369.3043	204
47	0.6437173332926777	3.5105405562849232	0.14436963122419502	2.222834934944025	372	0.0022851235263582448	8	-48.010292	-3111.736	-25.498293	-93.24686	-34.21437	-662.54114	1369.3901	181
48	0.6676941550905607	2.0661564443744322	0.021762549811521537	1.4961531980286757	168	0.0006068723031127616	6	-45.717274	-3111.7793	-24.999046	-92.85484	-35.071777	-662.0844	1369.6677	99
49	0.7688006135927397	1.9192812058236586	0.048993089048904294	7.158164701196729	342	0.3731711117245024	10	-46.97885	-3111.6475	-26.90275	-93.399574	-35.48011	-662.8818	1369.1422	228
50	0.6742821307153497	4.5476545779825015	0.09414111007404266	4.767553146500078	396	0.00010844173135362074	3	-44.716473	-3111.8293	-26.407192	-92.568115	-38.17903	-662.74005	1369.314	205
51	0.910213965671402	2.4391956730193542	0.038355362986077016	6.024364049554626	152	0.04262903883595397	7	-46.015057	-3111.721	-26.27199	-93.068184	-34.502243	-662.3157	1369.5032	132
52	0.8680310967860458	1.3468633376814365	0.152594166372082	7.743160980930819	276	0.01530924296540854	5	-44.818256	-3111.1423	-25.245699	-93.52926	-33.124157	-661.57196	1369.6085	49
53	0.804221623363038	2.3864791366348035	0.1477839450421563	3.6560003991077368	132	0.0868855653151112	3	-45.193523	-3111.8281	-25.753954	-93.02082	-35.904636	-662.3402	1369.5481	136
54	0.6245433116940858	4.776169717799273	0.035421098305934436	6.115824628428813	219	0.0004398484445996325	4	-45.380394	-3111.7864	-24.835377	-93.11986	-36.65707	-662.35583	1369.519	139
55	0.6010497415301589	4.303689294491825	0.03823603205864383	5.439848730752617	351	0.0008771003978274923	3	-47.036972	-3111.7483	-24.846968	-93.1844	-37.4344	-662.85016	1369.2188	220
56	0.7664737479072994	4.846474048922205	0.03244567768807158	8.580658302774587	134	0.00019534108598776495	5	-47.228905	-3111.7007	-25.056759	-93.373276	-35.559685	-662.58386	1369.3461	186
57	0.856028590428485	4.980899440526513	0.012792570142085812	4.585393694125478	239	0.03547597270050817	9	-45.568207	-3111.7566	-25.163061	-92.846725	-38.61791	-662.79047	1369.2511	211
58	0.7369840501604562	3.5904913940156966	0.12392254514692198	4.246219969452693	356	0.8929928919707224	7	-38.116756	-3111.855	-26.34857	-92.647484	-32.849125	-660.3634	1370.6798	5
59	0.800394108237569	3.603046835780628	0.03559716872064606	7.410940505592338	304	0.014475109226351262	5	-47.515816	-3111.6748	-25.586386	-93.46473	-38.839844	-663.4164	1368.8563	271
60	0.8167851351735038	1.2840825185775528	0.0370515157747556	9.055868865588057	170	0.008667139927976304	7	-46.530388	-3111.5918	-25.729753	-93.442154	-35.215916	-662.50195	1369.33	173
61	0.9943510156162005	0.5247546464790195	0.0641921444733099	1.6563601419420166	232	0.2694235124574906	3	-49.187008	-3111.6897	-25.346209	-92.52958	-31.957394	-662.14197	1369.5892	101
62	0.6137781481425724	2.8292124568733827	0.1754193209405835	6.938137304440205	269	0.1668004252838251	9	-46.257397	-3111.7727	-24.672043	-93.28917	-27.802095	-660.75867	1370.4327	16
63	0.7950900610669953	2.832063114576935	0.0715142333872861	1.9683201908290284	199	0.0038716033865947978	3	-48.915653	-3111.7852	-25.046974	-93.131744	-36.455727	-663.0671	1369.1183	246
