	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
31	9.309609510709942	0.3116691414650784	0.1405350570234119	poly	232	-1233465650.4740403	-224.54145907410407	-2.54223538131794	-179.654713243699	-0.362354128447121	-246693211.51496038	493386219.4795483	182
32	4.905579491298164	0.004710871103680863	0.21127339664358957	rbf	177	-38.11920941508477	-226.47125767050233	-2.4575934781107946	-180.1786145367228	-0.3025456545360279	-89.50584415099132	95.03292947955677	39
33	1.257269098859059	0.00455896895813939	0.00015053726595545727	rbf	201	-38.11845924026746	-226.46913013483848	-2.4586673906443375	-180.17502130549778	-0.3034798477550033	-89.50495158380062	95.03133956393782	32
34	1.1398956902288693	1.9353507040306444	0.15573460056236485	rbf	232	-37.987719857305045	-226.3326545807118	-3.2150065867001683	-180.02212312072425	-2.347223095903049	-89.98094544826886	94.45686338979806	82
35	1.8760874166799248	9.935465988135729	0.03880613449070619	rbf	206	-61.62028591219625	-227.01627854916967	-52.05532577005456	-181.91977034459126	-52.16862467373474	-114.95605704994928	74.54542277492745	108
36	0.1575964656596198	0.1849548049996889	0.0011913508643400684	rbf	161	-38.10919933302299	-226.45919860888694	-2.4511839543532172	-180.16523420302488	-0.3144563314521462	-89.49985448614804	95.02692117938821	17
37	7.608915949857128	9.33750563024617	0.0016144127666351668	poly	243	-61.62028591219625	-227.01627854916967	-52.05532577005456	-181.91977034459126	-52.16862467373474	-114.95605704994928	74.54542277492745	108
38	4.584380451755028	5.086883026371227	0.01963438935158265	poly	157	-425.1954465639438	-222.70346907077897	-20.903363362738435	-177.90125065805242	-22.197982806802937	-173.78030249246328	149.64530815850907	116
39	5.400053570063088	0.27444744583171127	2.307469215559176	poly	212	-545642350.3858005	-224.6295802128116	-2.3892012604150636	-179.59396158391962	-0.3523054539563095	-109128551.47016981	218256899.45783427	153
40	0.6277640799061371	0.1532306848841698	0.017859825965695242	poly	199	-602773466.2501067	-224.49794143177357	-2.4133820398138353	-179.66368001737425	-0.3263137818816129	-120554774.63028479	241109345.80992806	160
41	0.2677269990585684	0.019733113391381174	0.5005697347178921	rbf	245	-38.12040212508989	-226.4725947955996	-2.458882838602205	-180.17970671085558	-0.30268228594590657	-89.50685375121864	95.03313247621624	53
42	2.466288491499255	0.12792053149797442	0.0009827776670958024	rbf	193	-38.0557692860432	-226.3468228544251	-2.428185640123836	-180.0689678896617	-0.31473802077210455	-89.44289673820519	94.98609924616497	6
43	1.0460513080421898	0.5703594885680044	0.07364445152646668	rbf	247	-38.08778897064856	-226.44436687151668	-2.462773157479885	-180.1465476572831	-0.5086542106141654	-89.53002617350849	94.98284649023536	73
44	0.5711527429978461	0.006685646749826987	3.9223471242623997	rbf	203	-38.12090631305788	-226.4729899180448	-2.459308798297762	-180.1802343070937	-0.3029878825234575	-89.50728544380351	95.03315711827813	56
45	0.1635887705616705	0.030056863750069898	0.0014566508887657904	poly	199	-38.0959241748256	-226.46033353196177	-2.4600026527835395	-180.15936351267663	-0.302597707102191	-89.49564431586995	95.02817454239002	15
46	0.3569721807960002	0.10167813330682458	4.102189941381772	rbf	219	-38.11596491529819	-226.46889379597897	-2.4555359592415393	-180.1752851059629	-0.30522310706389066	-89.5041805767091	95.03183794504358	28
47	1.9964418139567994	0.24125951591608444	0.5751323622679644	poly	166	-465539898.0051936	-223.8747581812651	-2.5207368560083805	-179.7790236055219	-0.3465534902243782	-93108060.90525314	186215918.5499923	148
48	3.087787091904758	6.096824708633735	0.10418321577680442	poly	216	-45.056433429208845	-224.88622036428117	-40.07117301808485	-177.90504206619167	-43.11820688502302	-106.2074151525579	79.1440481663052	103
49	2.2117622272762305	0.7050097889203958	0.19153644951142706	poly	166	-100655898.57322718	-223.84819477759495	-2.5737897218240104	-179.66868140613386	-0.6089824862674413	-20131261.054575115	40262318.75942797	132
50	8.850160290612155	6.630309587412892	0.013277847122084047	rbf	205	-49.96470570668786	-226.3458532579434	-52.05532577005456	-179.0294875504211	-52.16862467373474	-111.91279939176832	75.61669593264884	105
51	0.12002097424371318	9.006111890123345	1.2408662233044276	rbf	196	-61.62028591219625	-227.01627854916967	-52.05532577005456	-181.91977034459126	-52.16862467373474	-114.95605704994928	74.54542277492745	108
52	0.23431043469134508	1.7435239103193487	0.00028521297397447157	poly	220	-38.001992521597174	-226.35341509421818	-2.9841635765629864	-180.04445976663	-1.9535491781280545	-89.86751602742729	94.58107300620793	81
53	2.2866175637408177	0.0628622093054157	0.008878007721995892	poly	197	-1067762502.4702121	-224.31747791379837	-2.50510726938661	-179.69773834544606	-0.31425287854015	-213552581.86095768	427104960.30463684	174
54	0.10494628458312925	0.011119269554406914	0.577007491782515	poly	203	-913315330.8826358	-224.698603702457	-2.5324993355897547	-179.78413616288762	-0.3144500983780687	-182663147.64246505	365326091.62009674	171
55	2.2457906291280003	0.0986023034105076	0.7527285362845708	poly	200	-880489022.6329558	-224.36655796848916	-2.3419894247128625	-179.68095744331924	-0.31924336159441347	-176097885.8683408	352195568.3823192	169
56	0.40517644913936973	0.08388824642450597	0.0037596638693789598	poly	224	-510590494.5097726	-225.49947948857218	-2.4998870788953713	-179.77498267849091	-0.30317793935116377	-102118180.51745996	204236156.99617666	151
57	1.373720343460702	8.771149617674237	0.0073478750822234965	rbf	222	-61.62028591219625	-227.01627854916967	-52.05532577005456	-181.91977034459126	-52.16862467373474	-114.95605704994928	74.54542277492745	108
58	0.17546428797889987	0.0023474954353043124	0.14613939724169817	rbf	246	-38.12136863509314	-226.47340088992212	-2.4597560767743705	-180.1806622338639	-0.3033721832995671	-89.50771200379062	95.03315315632224	64
59	0.3489851637847512	3.6380842300566707	0.0010412236544878684	rbf	223	-37.98880867080086	-225.98595561495745	-8.248095201606164	-179.67732778704794	-8.440842123159415	-92.06820587951437	92.25318429297295	91
60	0.13016886546185688	0.16953934597790984	0.0043606928371733855	poly	158	-469.73499724242026	-226.33513977167507	-2.472791575214249	-180.03041060346555	-0.31015858656287787	-175.77669955586762	173.0944726064973	117
61	3.2139346170135203	0.17658858406229608	2.956151481634343	rbf	182	-38.11048770782715	-226.4640391952692	-2.452850778303151	-180.16984330997937	-0.32282198522277433	-89.50400859532034	95.02718103587655	27
62	0.4721375682498507	8.72727420702644	0.0003789398274681275	poly	191	-61.62028591219625	-227.01627854916967	-52.05532577005456	-181.91977034459126	-52.16862467373474	-114.95605704994928	74.54542277492745	108
63	2.9190653575630883	0.030443851661161377	0.006416901799331056	poly	191	-492390737.78555876	-223.7964688154771	-2.5250702007747874	-179.74692474354003	-0.30462670264458586	-98478228.83172984	196956254.47693533	149
64	1.7711716226148866	0.5844832247275732	0.014417757533767802	poly	209	-179716980.973754	-224.6306063329193	-2.4339205512417252	-179.52338775021434	-0.5196257639777803	-35943477.616258875	71886751.67880495	138
65	1.7143558403491106	0.049188785407937904	0.14543263753123936	rbf	250	-38.11807215349827	-226.4705510645706	-2.456903524950523	-180.17749815251634	-0.3029020915432537	-89.50518539741579	95.03269524134177	33
66	1.578828641681334	0.00770097185049609	0.0010303558467568256	poly	219	-37.243026370423465	-226.38933975513788	-2.470160474713299	-180.07442904371345	-0.3034184783415822	-89.29607482446593	95.08230647567973	2
67	4.71170971230597	0.04514356792057574	4.524867949718143	poly	233	-2375487199.41415	-224.76418800512118	-2.5414248134076707	-179.71839623565987	-0.30752596953225564	-475097521.349137	950194839.032511	198
68	2.226441748076578	0.7396855688902312	0.27818370571776213	rbf	157	-38.076097044621704	-226.43352992085084	-2.4834053929000417	-180.13409456485718	-0.6534729285330545	-89.55611997035257	94.94769704607072	75
69	0.15316643576328665	0.0026560538268841577	0.0005573458265636648	rbf	222	-38.12010137921548	-226.47057318578953	-2.458944260443535	-180.1776949449005	-0.303557036113399	-89.50617416129249	95.03202291092342	45
70	0.12750041144631682	0.001541887402299399	5.522573190754196	rbf	243	-38.12143917765565	-226.4734653909284	-2.4598264100380547	-180.18073281819244	-0.30344085062661513	-89.50778092948823	95.03315181321058	66
71	8.422947243939397	7.150856347458733	0.009040157645591494	rbf	180	-58.640676813351455	-227.01627854916967	-52.05532577005456	-179.0628210316631	-52.16862467373474	-113.7887453675947	74.47220026154527	106
72	0.2966356429946385	0.6223451255990042	0.0015220994017040087	poly	160	-38.05292238298523	-226.41759180920965	-2.4696078164875033	-180.10923119601222	-0.5357163322891023	-89.51701390739673	94.9654600419085	71
73	0.13549840149077996	2.590375523261521	0.1390996986299137	rbf	191	-37.95073390470494	-226.2500465043853	-4.4098029113077475	-179.93359966864207	-3.994859083019732	-90.50780841441194	93.8962516586979	88
74	1.078252492076483	0.054732342851069725	2.2484227647279704	rbf	237	-38.118107571352894	-226.47062924856257	-2.4569732609481005	-180.17747990277059	-0.30284204058540976	-89.5052064048439	95.03270896298012	34
75	0.16541948578448978	0.6082956906830594	2.8575378199323924	rbf	178	-38.08588574392416	-226.44273705463536	-2.4652366632209164	-180.1444695001073	-0.529514126809126	-89.53356861773938	94.97782475825399	74
76	0.8779638605110246	0.022851235263582455	0.021016903889113113	rbf	158	-38.11890460574766	-226.47149787494345	-2.45766527063289	-180.17845069080454	-0.30324590177951555	-89.50595286878162	95.03285580610311	40
77	2.1339365943886426	0.03139059804565429	0.7540719151824521	rbf	154	-38.118812487258765	-226.4711347589937	-2.4574533495280853	-180.1782608949318	-0.3025384063090913	-89.5056399794043	95.03289652475706	37
78	0.6982373365810927	0.03055818212644472	0.044901753737328395	rbf	194	-38.11952521605398	-226.47182396253157	-2.4580861217094854	-180.17885359759794	-0.302381772214018	-89.5061341340214	95.03304469434687	43
79	0.16851995680178591	0.3809124220813466	0.0008482554017463576	poly	214	-38.09377944531082	-226.4509785143617	-2.45260798528165	-180.1542056629912	-0.38589789119067164	-89.50749389982721	95.01044827025825	62
80	0.1270321914608624	2.031300210189948	0.00011066124539329056	poly	235	-37.981343701821594	-226.322848767134	-3.3329025014633924	-180.0113104447371	-2.5274398899611326	-90.03516906102344	94.39758904097572	85
81	0.21450027311528352	0.023523446525979205	5.804395195783016	poly	187	-658221793.2295294	-223.27329853226527	-2.5241207810043087	-179.7851878321231	-0.3153601848238232	-131644439.82549934	263288676.7020306	163
82	2.1885450156080872	0.010419517840309056	3.535616862817889	poly	236	-2416988760.2673287	-224.85965012692967	-2.5415369570158037	-179.79330204363697	-0.30746415663958304	-483397833.5538564	966795463.3567405	199
83	4.844300583839789	3.091605966219596	0.03570839186079725	poly	230	-355027.07735642436	-223.8700363351898	-6.0752800355384595	-178.98572831122297	-5.809632731834722	-71088.36360676764	141969.38450183507	122
84	1.0594830348343878	1.483403916909895	0.47172027056086197	poly	152	-16683051.389910538	-223.57901676491832	-2.867160334401422	-179.36442098046118	-1.4112838651795865	-3336691.722358497	6673179.834386104	129
85	4.633191143110902	0.008940522911530887	1.093800597015364	rbf	191	-38.119080829756165	-226.47117192471453	-2.457511576046924	-180.17848727886803	-0.30257541208335015	-89.50576540429378	95.03290380320314	38
86	0.2097256409215699	0.8633019269107892	1.0953798829654238	rbf	242	-38.06865944103668	-226.42673627150742	-2.5023462006455284	-180.12607861503903	-0.7498037374375544	-89.57472485313325	94.92350731722416	77
87	8.505359562470085	0.010582244822882631	0.0015094253344546907	poly	174	-1272703391.8856103	-226.13867462340102	-2.5210095142505233	-179.93034812393245	-0.30336233369047433	-254540760.155801	509081315.86491287	184
88	1.198981328312835	0.03960912873707706	0.006071699139532616	poly	151	-1200150501.5480943	-224.85699984264127	-2.537306091723905	-179.79351109911613	-0.3033235319441016	-240030181.80784696	480060159.8701322	179
89	0.3540661885076109	0.001040019568049377	0.022843016015847196	poly	185	-749569969.4498031	-224.05275685121364	-2.5351663153905504	-179.84482065369508	-0.3154563785880001	-149914075.23960066	299827947.10511494	166
