	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
52	0.059171895127924194	0.14163318332713004	-2.5651675223791064	-2.353376793498147	-5.37187474011759	-2.9583243945447357	-2.7673010828753797	-3.203208906682992	1.1029421545061282	19
53	0.26675066475784026	0.17650056360237415	-2.7107792820631746	-2.6135127261893873	-5.372387083870751	-3.1567837289984286	-3.014633769340071	-3.373619318092363	1.018634362550465	44
54	0.0010497912956349033	0.01743976397115685	-2.828170613712339	-4.0258304955827455	-5.475017385441844	-3.9156434071805766	-2.873023938962016	-3.8235371681759043	0.9665426047777672	85
55	0.023346226948924284	0.0014586765169147654	-2.5345661737011804	-8.439673305981472	-5.511165483270725	-5.324515690527453	-2.866476347355456	-4.935279400167256	2.135757307589325	110
56	0.03976961283250623	0.0624456499064882	-2.509576328149927	-2.574016917601799	-5.651664694996399	-3.605922047028504	-2.686196047345269	-3.4054752070243794	1.1913745296346028	45
57	0.28018936420158946	0.605805170769007	-3.0349975993974985	-3.045581885237178	-5.425451347578775	-3.5577693790678726	-3.405608949283549	-3.6938818321129743	0.8893123292723916	57
58	0.002391001440633527	0.004794552669337795	-2.8199439737078418	-3.9604691520218656	-5.471892216640215	-3.9187850883122204	-2.8642623073309212	-3.8070705476026125	0.9665349151431946	78
59	0.0885755294748095	0.0024624095632445444	-2.4104855471375783	-3.0100010542333195	-5.388244346059698	-4.678815809509799	-2.7532136397781577	-3.6481520793437108	1.1687736143299334	54
60	0.004591796521596642	0.0499210249373267	-2.7426457321239996	-4.207236439735463	-5.458738954007848	-3.6984384075020382	-2.8811427656114184	-3.7976404597961535	0.9889226481678075	75
61	0.0031682116785561095	0.20459620093280073	-2.6014321581480733	-11.560726639198194	-5.821948367112787	-3.1807600841842962	-2.758771491752187	-5.184727748079108	3.3951134955220095	114
62	0.3401839536198578	0.001257424061085266	-2.4093436669274713	-2.276987400020207	-5.333886121255567	-3.0548168564280322	-2.7239378076438783	-3.159794370455031	1.1198384319328485	6
63	0.037459495598682224	0.22614530620922324	-2.5937007672143753	-2.36440250278281	-5.397869325257128	-2.9615302348489343	-2.766470114169182	-3.2167945888544858	1.1081387284689603	22
64	0.759974637195934	0.00645990891688964	-2.4823439118191604	-2.319741213659294	-5.30634260951855	-2.959196703039735	-2.7785995464694095	-3.16924479690123	1.0915493702055754	8
65	0.0031591158302996347	0.3890336393933337	-2.6645684344492357	-7.224940966687159	-8.788194256862974	-5.424795827053933	-2.8636351619604112	-5.393226929402742	2.396930860755066	117
66	0.48522758601658617	0.003833187463188158	-2.4358581291354398	-2.25896667422165	-5.324265920302883	-2.950869121911722	-2.739565215979562	-3.1419050123102514	1.1170634239803694	4
67	0.02015514537941078	0.13328650100302586	-2.562038580056872	-2.6153043155958735	-5.964297615296512	-9.151229808079137	-2.752613674736201	-4.609096798752919	2.610736560204982	107
68	0.3143073978837393	0.0031414204053445767	-2.4162244106613566	-2.2763625032733152	-5.338086406095839	-3.045233677919162	-2.720596117238189	-3.1593006230375726	1.121099672693412	5
69	0.0921466556534323	0.24352404813234524	-2.617312056107576	-2.4200113403479357	-5.345038800281036	-3.0037151787027256	-2.8409113419032614	-3.2453977434685073	1.0682945870629288	30
70	0.04207158013923854	0.003066288084656188	-2.438224007889701	-5.134813018402958	-5.384741680619753	-9.468306186716086	-2.7848085500772015	-5.04217868874114	2.513675996369717	111
71	0.0012733878611488098	0.006787645817233583	-2.8289303125229877	-4.0270586544940015	-5.4753969148934605	-3.930759841088855	-2.8723468974742574	-3.8268985240947124	0.9670064689159741	87
72	0.243582675667691	0.001355970966762103	-2.4054406823375896	-2.342893351722583	-5.3452155586100005	-3.357620017446437	-2.722580595485422	-3.2347500411204066	1.1148669552574817	27
73	0.0010574833750821818	0.011703163510013562	-2.8296076607563885	-4.034111518763732	-5.475631128243691	-3.925481858754389	-2.873540280764318	-3.8276744894565033	0.9668974190294541	89
74	0.0015415430619761701	0.0027645139887526255	-2.828016751402498	-4.017962976103001	-5.475079707649325	-3.936728349000602	-2.870852722046284	-3.8257281012403417	0.9671453821495963	86
75	0.001170873484855368	0.03549356703742122	-2.8213045673725565	-3.9867860356209137	-5.472222722031649	-3.878444926798812	-2.8698894780301383	-3.8057295459708143	0.9654178013857104	77
76	0.11434275458061949	0.01826499606003336	-2.4513301246876984	-2.3810452218129963	-5.387837688627704	-3.823638446652281	-2.7231203075611843	-3.3533943578683725	1.1416231664406111	41
77	0.0024977776166548882	0.009525977654523628	-2.816171800436733	-3.9376294171086346	-5.47032513970431	-3.897926117754192	-2.862398594494863	-3.7968902138997462	0.9659692977867832	74
78	0.055465740833925234	0.6010932836201187	-2.699242425968226	-2.4661989904304975	-5.3860579362130325	-3.0399908336444845	-2.893656035968143	-3.2970292444448766	1.0621155828161277	36
79	0.8555712985142641	0.005173132554798495	-2.4806975079703886	-2.3168262044086365	-5.305465047087616	-2.9630185466493972	-2.78217073848857	-3.1696356089209217	1.0914675086823482	9
80	0.0010746217116970103	0.2843891093429288	-2.7664888620541017	-4.313195908680421	-5.463507137406151	-3.6913331349460057	-2.9037000892915366	-3.8276450264756434	0.9909704424651851	88
81	0.5463102268939567	0.02263736612236597	-2.522765758712001	-2.3765861416772993	-5.3089465686527895	-2.9827621026058444	-2.818633818854722	-3.201938878100531	1.0748884501219003	18
82	0.19011998348252948	0.36221131095926806	-2.7995928087953414	-2.731918130032945	-5.414100102751498	-3.2433663986354224	-3.1121792200233407	-3.4602313320477096	0.9952544623154566	48
83	0.06323389760249437	0.37840103824654275	-2.639016092720761	-2.416449971329255	-5.354818666132459	-3.0035914565181923	-2.8415995177989855	-3.2510951408999302	1.070128097943954	31
84	0.0011765634040851142	0.006343926535034041	-2.8299568559264894	-4.034317791741922	-5.475807286551212	-3.933446889054157	-2.8731692357781786	-3.8293396118103913	0.9671336892228791	90
85	0.006591342447860372	0.002271838461403686	-2.7903799398701628	-3.966541741859168	-5.460798131613995	-3.870351751500433	-2.837324525828532	-3.785079218134458	0.97323168263509	71
86	0.49030734655438185	0.0012300562599876716	-2.4180082176463635	-2.2544724633000683	-5.323508386806136	-2.9792227891441705	-2.7329657776785865	-3.141635526915065	1.1193438097584398	3
87	0.09703052553531101	0.00162463100315644	-2.403714857245429	-2.902683604473529	-5.381571324894915	-5.494842049894823	-2.7526866818431093	-3.7870997036703615	1.3582841706757203	72
88	0.011636786631838125	0.01718570854109541	-2.62544905492942	-4.027890947011681	-5.4770593249760635	-7.932291069318299	-2.828642465243258	-4.578266572295744	1.961372113593791	105
89	0.0034348854798818473	0.034610032884275714	-2.787578974394953	-3.997984112377766	-5.458866476398013	-3.7636844080685683	-2.8467951087451713	-3.770981815996895	0.9717757087181812	68
90	0.03806233281036358	0.008642203994372356	-2.4358178459857527	-5.039167222026555	-5.411763814438787	-10.340525421925763	-2.784667401104921	-5.202388341096356	2.8273740018622053	115
91	0.150500131268934	0.002973560448608264	-2.4019111424557877	-2.483685771850724	-5.367884100775413	-4.534629455947909	-2.7276334372937656	-3.503148781664719	1.2161121171588443	50
92	0.003704383694139225	0.011150941041595955	-2.803390991578955	-4.099012875894287	-5.465411293091522	-3.8464223858151083	-2.8528772345938047	-3.813422956194735	0.975143956825221	79
93	0.013116406204067031	0.004068351294377537	-2.64803757427456	-4.143699397910199	-5.461396999882239	-5.365675973818844	-2.837619970675933	-4.091285983312355	1.1965505131910583	99
94	0.5177138549606727	0.27950477066788787	-2.9967359723213427	-3.02009889599006	-5.404333432583716	-3.5370904803331618	-3.3786831952031977	-3.667388395286296	0.8928678144178147	56
95	0.0020689015317830284	0.012346702925181042	-2.8188271690554774	-3.9585545698407216	-5.471330048549972	-3.898121421942931	-2.8651374088936286	-3.8023941236565464	0.9658934750313748	76
96	0.0048681823946158664	0.021507779922903023	-2.7818991293593025	-3.941072545901962	-5.456707617024467	-3.771605964299649	-2.8399450338650545	-3.758246058090087	0.9710721677869403	65
97	0.006551005704266542	0.03037101101245458	-2.720176225357638	-4.309023387057637	-5.459475264662081	-3.730393278544895	-2.8682624153355527	-3.8174661141915616	1.005031048625175	83
98	0.5316103824008387	0.013490581406570225	-2.4846567232390098	-2.319461666727175	-5.303707848408907	-2.9560848702061135	-2.7864516066808402	-3.170072543052409	1.0898338471702689	12
99	0.0832984163970371	0.057492237583088135	-2.499149628703205	-2.3301059509485507	-5.378240476877972	-3.0021373895653247	-2.7242797549101763	-3.186782640201046	1.1186799672674599	16
100	0.16651492858574482	0.0015211580488552153	-2.403133441889499	-2.4942157343174145	-5.356841951000104	-4.126304963359004	-2.730367487232758	-3.422172715559756	1.1503814104208687	46
101	0.1586316197843954	0.6244944307912544	-2.888257283746223	-2.84859286544354	-5.432307187308168	-3.3568690235540193	-3.2071342888770773	-3.546632129785806	0.962055663201618	51
102	0.06068219540130134	0.007072629202458361	-2.426304453330398	-3.570902224875378	-5.4336802642928514	-3.7712518741751144	-2.756093691772252	-3.591646501689199	1.0470861841559456	52
103	0.09690400511162188	0.12693015041634095	-2.5509289239010124	-2.3607642395362918	-5.347952637610115	-2.94964272500147	-2.7841332462030577	-3.198684354450389	1.0931537608523223	17
104	0.08695876071751979	0.002716863282921584	-2.41094742766382	-3.01812928698111	-5.375298597791349	-4.714944450765466	-2.7528534177785304	-3.654434636196055	1.170474046678658	55
105	0.7514202690495059	0.6644073163425982	-3.3437737029993846	-3.376916517274854	-5.420667967006038	-3.9498156086611753	-3.757975101561914	-3.969829779500673	0.7607505196015617	96
106	0.01796580988220415	0.056721621004807446	-2.5516721211384716	-3.6366317032409796	-6.648250328893769	-29.734978365806434	-2.800404030421398	-9.07438730990021	10.432871408127639	120
107	0.0013094002439743957	0.8330394668921454	-2.617590284121682	-7.984451717086034	-10.33818737938982	-5.178288396554415	-2.8510392666254174	-5.7939114087554735	2.9858806059377927	118
108	0.2622836758598444	0.07592455888123874	-2.5713165085571696	-2.424847913231162	-5.3276923399105565	-3.0052509896425583	-2.835307656216606	-3.2328830815116105	1.0666489188809805	26
109	0.1771857962826127	0.0035932382001069786	-2.409751021420746	-2.3888330110533538	-5.362041553802145	-3.913000330608152	-2.721135051300375	-3.3589521936369544	1.14614668552502	43
110	0.008107487136334232	0.005344493805053174	-2.774905637383735	-3.851228202140934	-5.454881164936267	-3.826782374965391	-2.82691448486686	-3.746942372858638	0.9721740181062658	63
111	0.057659868605298835	0.0018685693509252047	-2.4297283199794606	-4.01981767715044	-5.3918153054503835	-6.657322785637259	-2.7797059637777317	-4.2556780103990555	1.589145772469386	100
112	0.44243460729674877	0.023210005284326412	-2.5018939325976	-2.345074790753812	-5.309935855781202	-2.9643208084948016	-2.798944066280887	-3.1840338907816603	1.0849142335062094	15
113	0.02061026601756714	0.0020386495902317307	-2.591209186108305	-7.360751571037667	-5.506933631322969	-7.193700799997181	-2.865496416298795	-5.103618320952984	2.0468096070894384	113
114	0.10552919400655895	0.2590019082171417	-2.641100646612272	-2.4490560845590195	-5.351359041142738	-3.0334044511798877	-2.871049292103571	-3.269193903119498	1.0598730715731326	33
115	0.07241755842025249	0.005187922446028442	-2.4166232904850777	-3.0857035742871353	-5.404040644122875	-7.847469290801525	-2.7532256094872953	-4.301412481836782	2.0599790674722245	102
116	0.2090851956345935	0.0026938435822354517	-2.404988529190659	-2.3483464538497745	-5.352707336572869	-3.328523212568557	-2.719401316366154	-3.2307933697096027	1.1166250965397928	25
117	0.2779552607186813	0.05194508859549886	-2.5288898573530316	-2.3783592692675093	-5.328145728185116	-2.9760826406486762	-2.8062631207370274	-3.203548123238272	1.0825517375509457	20
118	0.007159413742846888	0.03282807897245643	-2.6840614226356236	-4.222120046453478	-5.451890104410986	-4.070136776193045	-2.837747556362713	-3.8531911812111694	1.0136076453404994	91
119	0.07207415295014451	0.005806789585351747	-2.418273202251031	-3.0282405327468154	-5.403318045912491	-8.058041056699425	-2.7506190169398135	-4.331698370909916	2.139813481370104	103
